"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104","Check invalid user login: non email as email field value","API Tests","2026-08-15","passed","2026-08-15","User Login","Auth","",""
"","93","Check get list of all users","API Tests","2026-08-15","passed","2026-08-15","Get Users","Users","",""
"","24","Check login as user","API Tests","2026-08-15","passed","2026-08-15","User Login","Auth","",""
"","234","Check a non-existing user update","API Tests","2026-08-15","passed","2026-08-15","Update Users","Users","",""
"","119","Check get a non-existing category by slug","API Tests","2026-08-15","passed","2026-08-15","Get Categories","Categories","",""
"","188","Check a non-existing user update","API Tests","2026-08-15","passed","2026-08-15","Update Categories","Categories","",""
"","182","Check invalid user login: non-existent email value","API Tests","2026-08-15","passed","2026-08-15","User Login","Auth","",""
"","25","Check get list of all categories","API Tests","2026-08-15","passed","2026-08-15","Get Categories","Categories","",""
"","23","Check get all products by category when category have 0 products","API Tests","2026-08-15","passed","2026-08-15","Get Categories","Categories","",""
"","1009","Check get products related by: id","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","48","Check retrieving user profile","API Tests","2026-08-15","passed","2026-08-15","Retrieving User Profile","Auth","",""
"","115","Check an existing category update, without image field","API Tests","2026-08-15","passed","2026-08-15","Update Categories","Categories","",""
"","153","Check an existing product update","API Tests","2026-08-15","skipped","2026-08-15","Update Products","Products","",""
"","91","Check invalid retrieving user profile: ","API Tests","2026-08-15","passed","2026-08-15","Retrieving User Profile","Auth","",""
"","100","Check get products with limit query param","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","353","Create a new product creation","API Tests","2026-08-15","passed","2026-08-15","Create Products","Products","",""
"","111","Check get all products","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","100","Check get a non-existing user ","API Tests","2026-08-15","passed","2026-08-15","Get Users","Users","",""
"","46","Check an existing user update, without name","API Tests","2026-08-15","passed","2026-08-15","Update Users","Users","",""
"","177","Check a new user creation","API Tests","2026-08-15","passed","2026-08-15","Create Users","Users","",""
"","74","Check a non-existing category deletion","API Tests","2026-08-15","passed","2026-08-15","Delete Categories","Categories","",""
"","173","Check an existing category update, with all body fields","API Tests","2026-08-15","passed","2026-08-15","Update Categories","Categories","",""
"","24","Check an existing category update, without name field","API Tests","2026-08-15","passed","2026-08-15","Update Categories","Categories","",""
"","66","Check an existing user deletion","API Tests","2026-08-15","passed","2026-08-15","Delete Users","Users","",""
"","24","Check get product by ID","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","94","Check get a non-existing product by ID","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","54","Check an existing product deletion","API Tests","2026-08-15","passed","2026-08-15","Delete Products","Products","",""
"","112","Check refresh access token","API Tests","2026-08-15","passed","2026-08-15","Refreshing Access Token","Auth","",""
"","178","Check invalid retrieving user profile: ","API Tests","2026-08-15","passed","2026-08-15","Retrieving User Profile","Auth","",""
"","77","Check get a non-existing category by id","API Tests","2026-08-15","passed","2026-08-15","Get Categories","Categories","",""
"","154","Check get products with offset query param","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","26","Check get user information","API Tests","2026-08-15","passed","2026-08-15","Get Users","Users","",""
"","43","Check an existing category deletion","API Tests","2026-08-15","passed","2026-08-15","Delete Categories","Categories","",""
"","100","Check get a non-existing product by slug","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","23","Check get single category by slug","API Tests","2026-08-15","passed","2026-08-15","Get Categories","Categories","",""
"","108","Check a non-existing product deletion","API Tests","2026-08-15","passed","2026-08-15","Delete Products","Products","",""
"","839","Check get products related by: slug","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","198","Check a new category creation category with whitespaces","API Tests","2026-08-15","passed","2026-08-15","Create Categories","Categories","",""
"","871","Check a new category creation category without whitespaces","API Tests","2026-08-15","passed","2026-08-15","Create Categories","Categories","",""
"","23","Check get single category by id","API Tests","2026-08-15","passed","2026-08-15","Get Categories","Categories","",""
"","680","Check get all products by category","API Tests","2026-08-15","passed","2026-08-15","Get Categories","Categories","",""
"","76","Check get products with limit and offset query param","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","89","Check invalid user login: email field is null","API Tests","2026-08-15","passed","2026-08-15","User Login","Auth","",""
"","25","Check get product by slug","API Tests","2026-08-15","passed","2026-08-15","Get Products","Products","",""
"","276","Check an existing user update, with all body fields","API Tests","2026-08-15","passed","2026-08-15","Update Users","Users","",""
"","77","Check a non-existing user deletion","API Tests","2026-08-15","passed","2026-08-15","Delete Users","Users","",""
"","70","Check invalid user login: password field is null","API Tests","2026-08-15","passed","2026-08-15","User Login","Auth","",""
"","198","Check an existing user update, without email field","API Tests","2026-08-15","passed","2026-08-15","Update Users","Users","",""
