"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","437","Check a non-existing user update","API Tests","2026-09-08","passed","2026-09-08","Update Users","Users","",""
"","440","Check an existing category update, with all body fields","API Tests","2026-09-08","passed","2026-09-08","Update Categories","Categories","",""
"","86","Check get product by ID","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","176","Check an existing user update, without name","API Tests","2026-09-08","passed","2026-09-08","Update Users","Users","",""
"","85","Check get all products by category when category have 0 products","API Tests","2026-09-08","passed","2026-09-08","Get Categories","Categories","",""
"","259","Check get a non-existing category by id","API Tests","2026-09-08","passed","2026-09-08","Get Categories","Categories","",""
"","261","Check get list of all users","API Tests","2026-09-08","passed","2026-09-08","Get Users","Users","",""
"","1234","Check get products related by: slug","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","257","Check get products with limit and offset query param","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","449","Check an existing user update, with all body fields","API Tests","2026-09-08","passed","2026-09-08","Update Users","Users","",""
"","275","Check invalid retrieving user profile: ","API Tests","2026-09-08","passed","2026-09-08","Retrieving User Profile","Auth","",""
"","1071","Check get all products by category","API Tests","2026-09-08","passed","2026-09-08","Get Categories","Categories","",""
"","258","Check get products with limit query param","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","336","Check invalid user login: non-existent email value","API Tests","2026-09-08","passed","2026-09-08","User Login","Auth","",""
"","447","Check get products with offset query param","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","417","Check a new user creation","API Tests","2026-09-08","passed","2026-09-08","Create Users","Users","",""
"","598","Check a new category creation category with whitespaces","API Tests","2026-09-08","passed","2026-09-08","Create Categories","Categories","",""
"","262","Check invalid user login: password field is null","API Tests","2026-09-08","passed","2026-09-08","User Login","Auth","",""
"","294","Check invalid user login: email field is null","API Tests","2026-09-08","passed","2026-09-08","User Login","Auth","",""
"","175","Check an existing user deletion","API Tests","2026-09-08","passed","2026-09-08","Delete Users","Users","",""
"","256","Check a non-existing category deletion","API Tests","2026-09-08","passed","2026-09-08","Delete Categories","Categories","",""
"","232","Create a new product creation","API Tests","2026-09-08","passed","2026-09-08","Create Products","Products","",""
"","262","Check get a non-existing product by ID","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","278","Check invalid user login: non email as email field value","API Tests","2026-09-08","passed","2026-09-08","User Login","Auth","",""
"","215","Check an existing category update, without image field","API Tests","2026-09-08","passed","2026-09-08","Update Categories","Categories","",""
"","277","Check an existing user update, without email field","API Tests","2026-09-08","passed","2026-09-08","Update Users","Users","",""
"","260","Check refresh access token","API Tests","2026-09-08","passed","2026-09-08","Refreshing Access Token","Auth","",""
"","86","Check get list of all categories","API Tests","2026-09-08","passed","2026-09-08","Get Categories","Categories","",""
"","89","Check login as user","API Tests","2026-09-08","passed","2026-09-08","User Login","Auth","",""
"","85","Check get product by slug","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","263","Check a non-existing product deletion","API Tests","2026-09-08","passed","2026-09-08","Delete Products","Products","",""
"","170","Check an existing category deletion","API Tests","2026-09-08","passed","2026-09-08","Delete Categories","Categories","",""
"","1291","Check get products related by: id","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","260","Check a non-existing user deletion","API Tests","2026-09-08","passed","2026-09-08","Delete Users","Users","",""
"","269","Check get a non-existing user ","API Tests","2026-09-08","passed","2026-09-08","Get Users","Users","",""
"","256","Check get a non-existing category by slug","API Tests","2026-09-08","passed","2026-09-08","Get Categories","Categories","",""
"","211","Check an existing product update","API Tests","2026-09-08","skipped","2026-09-08","Update Products","Products","",""
"","175","Check retrieving user profile","API Tests","2026-09-08","passed","2026-09-08","Retrieving User Profile","Auth","",""
"","170","Check an existing product deletion","API Tests","2026-09-08","passed","2026-09-08","Delete Products","Products","",""
"","85","Check get single category by slug","API Tests","2026-09-08","passed","2026-09-08","Get Categories","Categories","",""
"","330","Check invalid retrieving user profile: ","API Tests","2026-09-08","passed","2026-09-08","Retrieving User Profile","Auth","",""
"","486","Check a new category creation category without whitespaces","API Tests","2026-09-08","passed","2026-09-08","Create Categories","Categories","",""
"","263","Check get a non-existing product by slug","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","89","Check get user information","API Tests","2026-09-08","passed","2026-09-08","Get Users","Users","",""
"","252","Check get all products","API Tests","2026-09-08","passed","2026-09-08","Get Products","Products","",""
"","87","Check an existing category update, without name field","API Tests","2026-09-08","passed","2026-09-08","Update Categories","Categories","",""
"","86","Check get single category by id","API Tests","2026-09-08","passed","2026-09-08","Get Categories","Categories","",""
"","432","Check a non-existing user update","API Tests","2026-09-08","passed","2026-09-08","Update Categories","Categories","",""
