"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","281","Create a new product creation","API Tests","2026-09-10","passed","2026-09-10","Create Products","Products","",""
"","11","Check get list of all categories","API Tests","2026-09-10","passed","2026-09-10","Get Categories","Categories","",""
"","41","Check a non-existing category deletion","API Tests","2026-09-10","passed","2026-09-10","Delete Categories","Categories","",""
"","52","Check a non-existing product deletion","API Tests","2026-09-10","passed","2026-09-10","Delete Products","Products","",""
"","134","Check an existing category update, with all body fields","API Tests","2026-09-10","passed","2026-09-10","Update Categories","Categories","",""
"","78","Check invalid user login: non-existent email value","API Tests","2026-09-10","passed","2026-09-10","User Login","Auth","",""
"","122","Check an existing product update","API Tests","2026-09-10","skipped","2026-09-10","Update Products","Products","",""
"","12","Check login as user","API Tests","2026-09-10","passed","2026-09-10","User Login","Auth","",""
"","49","Check get a non-existing category by id","API Tests","2026-09-10","passed","2026-09-10","Get Categories","Categories","",""
"","10","Check get single category by id","API Tests","2026-09-10","passed","2026-09-10","Get Categories","Categories","",""
"","319","Check a new category creation category without whitespaces","API Tests","2026-09-10","passed","2026-09-10","Create Categories","Categories","",""
"","19","Check an existing product deletion","API Tests","2026-09-10","passed","2026-09-10","Delete Products","Products","",""
"","74","Check invalid retrieving user profile: ","API Tests","2026-09-10","passed","2026-09-10","Retrieving User Profile","Auth","",""
"","33","Check a non-existing user deletion","API Tests","2026-09-10","passed","2026-09-10","Delete Users","Users","",""
"","124","Check an existing category update, without image field","API Tests","2026-09-10","passed","2026-09-10","Update Categories","Categories","",""
"","124","Check an existing user update, with all body fields","API Tests","2026-09-10","passed","2026-09-10","Update Users","Users","",""
"","44","Check get products with limit query param","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","21","Check an existing user update, without name","API Tests","2026-09-10","passed","2026-09-10","Update Users","Users","",""
"","38","Check get a non-existing product by ID","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","864","Check get products related by: slug","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","30","Check get all products","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","113","Check an existing user update, without email field","API Tests","2026-09-10","passed","2026-09-10","Update Users","Users","",""
"","40","Check invalid user login: non email as email field value","API Tests","2026-09-10","passed","2026-09-10","User Login","Auth","",""
"","45","Check get a non-existing category by slug","API Tests","2026-09-10","passed","2026-09-10","Get Categories","Categories","",""
"","39","Check get list of all users","API Tests","2026-09-10","passed","2026-09-10","Get Users","Users","",""
"","323","Check a new category creation category with whitespaces","API Tests","2026-09-10","passed","2026-09-10","Create Categories","Categories","",""
"","11","Check an existing category update, without name field","API Tests","2026-09-10","passed","2026-09-10","Update Categories","Categories","",""
"","39","Check invalid user login: email field is null","API Tests","2026-09-10","passed","2026-09-10","User Login","Auth","",""
"","16","Check get product by slug","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","31","Check get a non-existing product by slug","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","809","Check get all products by category","API Tests","2026-09-10","passed","2026-09-10","Get Categories","Categories","",""
"","35","Check get products with limit and offset query param","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","270","Check a non-existing user update","API Tests","2026-09-10","passed","2026-09-10","Update Users","Users","",""
"","21","Check an existing category deletion","API Tests","2026-09-10","passed","2026-09-10","Delete Categories","Categories","",""
"","11","Check get single category by slug","API Tests","2026-09-10","passed","2026-09-10","Get Categories","Categories","",""
"","41","Check invalid user login: password field is null","API Tests","2026-09-10","passed","2026-09-10","User Login","Auth","",""
"","31","Check get a non-existing user ","API Tests","2026-09-10","passed","2026-09-10","Get Users","Users","",""
"","965","Check get products related by: id","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","38","Check invalid retrieving user profile: ","API Tests","2026-09-10","passed","2026-09-10","Retrieving User Profile","Auth","",""
"","10","Check get product by ID","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","18","Check an existing user deletion","API Tests","2026-09-10","passed","2026-09-10","Delete Users","Users","",""
"","10","Check get user information","API Tests","2026-09-10","passed","2026-09-10","Get Users","Users","",""
"","51","Check get products with offset query param","API Tests","2026-09-10","passed","2026-09-10","Get Products","Products","",""
"","283","Check a non-existing user update","API Tests","2026-09-10","passed","2026-09-10","Update Categories","Categories","",""
"","10","Check get all products by category when category have 0 products","API Tests","2026-09-10","passed","2026-09-10","Get Categories","Categories","",""
"","182","Check a new user creation","API Tests","2026-09-10","passed","2026-09-10","Create Users","Users","",""
"","23","Check retrieving user profile","API Tests","2026-09-10","passed","2026-09-10","Retrieving User Profile","Auth","",""
"","33","Check refresh access token","API Tests","2026-09-10","passed","2026-09-10","Refreshing Access Token","Auth","",""
