"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","222","Check an existing user update, without email field","API Tests","2026-08-27","passed","2026-08-27","Update Users","Users","",""
"","120","Check an existing product deletion","API Tests","2026-08-27","passed","2026-08-27","Delete Products","Products","",""
"","960","Check get all products by category","API Tests","2026-08-27","passed","2026-08-27","Get Categories","Categories","",""
"","182","Check invalid user login: email field is null","API Tests","2026-08-27","passed","2026-08-27","User Login","Auth","",""
"","185","Check refresh access token","API Tests","2026-08-27","passed","2026-08-27","Refreshing Access Token","Auth","",""
"","58","Check get single category by id","API Tests","2026-08-27","passed","2026-08-27","Get Categories","Categories","",""
"","181","Check a non-existing user deletion","API Tests","2026-08-27","passed","2026-08-27","Delete Users","Users","",""
"","200","Check a non-existing category deletion","API Tests","2026-08-27","passed","2026-08-27","Delete Categories","Categories","",""
"","118","Check an existing user update, without name","API Tests","2026-08-27","passed","2026-08-27","Update Users","Users","",""
"","196","Check an existing product update","API Tests","2026-08-27","skipped","2026-08-27","Update Products","Products","",""
"","119","Check an existing user deletion","API Tests","2026-08-27","passed","2026-08-27","Delete Users","Users","",""
"","179","Check get all products","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","1187","Check a new category creation category with whitespaces","API Tests","2026-08-27","passed","2026-08-27","Create Categories","Categories","",""
"","285","Check a non-existing user update","API Tests","2026-08-27","passed","2026-08-27","Update Categories","Categories","",""
"","300","Check get products with offset query param","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","182","Check a non-existing product deletion","API Tests","2026-08-27","passed","2026-08-27","Delete Products","Products","",""
"","60","Check get product by slug","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","179","Check invalid user login: password field is null","API Tests","2026-08-27","passed","2026-08-27","User Login","Auth","",""
"","219","Check an existing user update, with all body fields","API Tests","2026-08-27","passed","2026-08-27","Update Users","Users","",""
"","153","Create a new product creation","API Tests","2026-08-27","failed","2026-08-27","Create Products","Products","",""
"","200","Check get products with limit query param","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","1025","Check get products related by: id","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","61","Check get product by ID","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","175","Check get a non-existing category by id","API Tests","2026-08-27","passed","2026-08-27","Get Categories","Categories","",""
"","164","Check an existing category update, without image field","API Tests","2026-08-27","passed","2026-08-27","Update Categories","Categories","",""
"","60","Check get user information","API Tests","2026-08-27","passed","2026-08-27","Get Users","Users","",""
"","60","Check login as user","API Tests","2026-08-27","passed","2026-08-27","User Login","Auth","",""
"","331","Check a new user creation","API Tests","2026-08-27","passed","2026-08-27","Create Users","Users","",""
"","293","Check a non-existing user update","API Tests","2026-08-27","passed","2026-08-27","Update Users","Users","",""
"","60","Check get all products by category when category have 0 products","API Tests","2026-08-27","passed","2026-08-27","Get Categories","Categories","",""
"","185","Check get products with limit and offset query param","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","179","Check get a non-existing user ","API Tests","2026-08-27","passed","2026-08-27","Get Users","Users","",""
"","183","Check get a non-existing category by slug","API Tests","2026-08-27","passed","2026-08-27","Get Categories","Categories","",""
"","631","Check a new category creation category without whitespaces","API Tests","2026-08-27","passed","2026-08-27","Create Categories","Categories","",""
"","117","Check an existing category deletion","API Tests","2026-08-27","passed","2026-08-27","Delete Categories","Categories","",""
"","243","Check an existing category update, with all body fields","API Tests","2026-08-27","passed","2026-08-27","Update Categories","Categories","",""
"","1252","Check get products related by: slug","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","200","Check get a non-existing product by ID","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","179","Check invalid retrieving user profile: ","API Tests","2026-08-27","passed","2026-08-27","Retrieving User Profile","Auth","",""
"","124","Check retrieving user profile","API Tests","2026-08-27","passed","2026-08-27","Retrieving User Profile","Auth","",""
"","61","Check an existing category update, without name field","API Tests","2026-08-27","passed","2026-08-27","Update Categories","Categories","",""
"","238","Check invalid retrieving user profile: ","API Tests","2026-08-27","passed","2026-08-27","Retrieving User Profile","Auth","",""
"","181","Check get list of all users","API Tests","2026-08-27","passed","2026-08-27","Get Users","Users","",""
"","180","Check invalid user login: non email as email field value","API Tests","2026-08-27","passed","2026-08-27","User Login","Auth","",""
"","195","Check get a non-existing product by slug","API Tests","2026-08-27","passed","2026-08-27","Get Products","Products","",""
"","59","Check get list of all categories","API Tests","2026-08-27","passed","2026-08-27","Get Categories","Categories","",""
"","60","Check get single category by slug","API Tests","2026-08-27","passed","2026-08-27","Get Categories","Categories","",""
"","239","Check invalid user login: non-existent email value","API Tests","2026-08-27","passed","2026-08-27","User Login","Auth","",""
