"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103","Check a non-existing category deletion","API Tests","2026-07-23","passed","2026-07-23","Delete Categories","Categories","",""
"","26","Check an existing category update, without name field","API Tests","2026-07-23","passed","2026-07-23","Update Categories","Categories","",""
"","73","Check an existing user update, without name","API Tests","2026-07-23","passed","2026-07-23","Update Users","Users","",""
"","356","Check a non-existing user update","API Tests","2026-07-23","passed","2026-07-23","Update Users","Users","",""
"","358","Check an existing user update, with all body fields","API Tests","2026-07-23","passed","2026-07-23","Update Users","Users","",""
"","121","Check invalid retrieving user profile: ","API Tests","2026-07-23","passed","2026-07-23","Retrieving User Profile","Auth","",""
"","611","Check a new category creation category with whitespaces","API Tests","2026-07-23","passed","2026-07-23","Create Categories","Categories","",""
"","38","Check login as user","API Tests","2026-07-23","passed","2026-07-23","User Login","Auth","",""
"","186","Check invalid retrieving user profile: ","API Tests","2026-07-23","passed","2026-07-23","Retrieving User Profile","Auth","",""
"","143","Check invalid user login: password field is null","API Tests","2026-07-23","passed","2026-07-23","User Login","Auth","",""
"","183","Check an existing user update, without email field","API Tests","2026-07-23","passed","2026-07-23","Update Users","Users","",""
"","182","Check invalid user login: non-existent email value","API Tests","2026-07-23","passed","2026-07-23","User Login","Auth","",""
"","107","Check refresh access token","API Tests","2026-07-23","passed","2026-07-23","Refreshing Access Token","Auth","",""
"","106","Check get list of all categories","API Tests","2026-07-23","passed","2026-07-23","Get Categories","Categories","",""
"","105","Check a non-existing user deletion","API Tests","2026-07-23","passed","2026-07-23","Delete Users","Users","",""
"","29","Check get category by ID","API Tests","2026-07-23","passed","2026-07-23","Get Categories","Categories","",""
"","436","Check an existing category update, without image field","API Tests","2026-07-23","passed","2026-07-23","Update Categories","Categories","",""
"","68","Check an existing category deletion","API Tests","2026-07-23","passed","2026-07-23","Delete Categories","Categories","",""
"","240","Check a non-existing user update","API Tests","2026-07-23","passed","2026-07-23","Update Categories","Categories","",""
"","329","Check an existing category update, with all body fields","API Tests","2026-07-23","passed","2026-07-23","Update Categories","Categories","",""
"","101","Check get a non-existing category","API Tests","2026-07-23","passed","2026-07-23","Get Categories","Categories","",""
"","128","Check get list of all users","API Tests","2026-07-23","passed","2026-07-23","Get Users","Users","",""
"","111","Check invalid user login: non email as email field value","API Tests","2026-07-23","passed","2026-07-23","User Login","Auth","",""
"","282","Check a new user creation","API Tests","2026-07-23","passed","2026-07-23","Create Users","Users","",""
"","614","Check a new category creation category without whitespaces","API Tests","2026-07-23","passed","2026-07-23","Create Categories","Categories","",""
"","53","Check retrieving user profile","API Tests","2026-07-23","passed","2026-07-23","Retrieving User Profile","Auth","",""
"","85","Check get a non-existing user ","API Tests","2026-07-23","passed","2026-07-23","Get Users","Users","",""
"","108","Check invalid user login: email field is null","API Tests","2026-07-23","passed","2026-07-23","User Login","Auth","",""
"","27","Check get user information","API Tests","2026-07-23","passed","2026-07-23","Get Users","Users","",""
"","67","Check an existing user deletion","API Tests","2026-07-23","passed","2026-07-23","Delete Users","Users","",""
