"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","59","Check get product by slug","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","270","Check an existing user update, without email field","API Tests","2026-09-14","passed","2026-09-14","Update Users","Users","",""
"","118","Check an existing product deletion","API Tests","2026-09-14","passed","2026-09-14","Delete Products","Products","",""
"","59","Check an existing category update, without name field","API Tests","2026-09-14","passed","2026-09-14","Update Categories","Categories","",""
"","187","Check invalid user login: non email as email field value","API Tests","2026-09-14","passed","2026-09-14","User Login","Auth","",""
"","456","Check a new category creation category without whitespaces","API Tests","2026-09-14","passed","2026-09-14","Create Categories","Categories","",""
"","182","Check a non-existing user deletion","API Tests","2026-09-14","passed","2026-09-14","Delete Users","Users","",""
"","328","Check a new user creation","API Tests","2026-09-14","passed","2026-09-14","Create Users","Users","",""
"","58","Check get single category by id","API Tests","2026-09-14","passed","2026-09-14","Get Categories","Categories","",""
"","182","Check get products with limit query param","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","250","Check an existing category update, without image field","API Tests","2026-09-14","passed","2026-09-14","Update Categories","Categories","",""
"","184","Check get a non-existing category by id","API Tests","2026-09-14","passed","2026-09-14","Get Categories","Categories","",""
"","185","Check a non-existing category deletion","API Tests","2026-09-14","passed","2026-09-14","Delete Categories","Categories","",""
"","58","Check get user information","API Tests","2026-09-14","passed","2026-09-14","Get Users","Users","",""
"","191","Check invalid user login: email field is null","API Tests","2026-09-14","passed","2026-09-14","User Login","Auth","",""
"","118","Check retrieving user profile","API Tests","2026-09-14","passed","2026-09-14","Retrieving User Profile","Auth","",""
"","176","Check get a non-existing user ","API Tests","2026-09-14","passed","2026-09-14","Get Users","Users","",""
"","323","Check an existing user update, with all body fields","API Tests","2026-09-14","passed","2026-09-14","Update Users","Users","",""
"","117","Check an existing user update, without name","API Tests","2026-09-14","passed","2026-09-14","Update Users","Users","",""
"","588","Check a non-existing user update","API Tests","2026-09-14","passed","2026-09-14","Update Categories","Categories","",""
"","189","Check invalid user login: password field is null","API Tests","2026-09-14","passed","2026-09-14","User Login","Auth","",""
"","115","Check an existing user deletion","API Tests","2026-09-14","passed","2026-09-14","Delete Users","Users","",""
"","1177","Check get products related by: id","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","58","Check get single category by slug","API Tests","2026-09-14","passed","2026-09-14","Get Categories","Categories","",""
"","323","Check an existing category update, with all body fields","API Tests","2026-09-14","passed","2026-09-14","Update Categories","Categories","",""
"","171","Check get all products","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","177","Check get products with limit and offset query param","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","177","Check get list of all users","API Tests","2026-09-14","passed","2026-09-14","Get Users","Users","",""
"","192","Check an existing product update","API Tests","2026-09-14","skipped","2026-09-14","Update Products","Products","",""
"","58","Check get all products by category when category have 0 products","API Tests","2026-09-14","passed","2026-09-14","Get Categories","Categories","",""
"","175","Check invalid retrieving user profile: ","API Tests","2026-09-14","passed","2026-09-14","Retrieving User Profile","Auth","",""
"","1238","Check get products related by: slug","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","399","Check a new category creation category with whitespaces","API Tests","2026-09-14","passed","2026-09-14","Create Categories","Categories","",""
"","182","Check get a non-existing product by slug","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","222","Create a new product creation","API Tests","2026-09-14","passed","2026-09-14","Create Products","Products","",""
"","235","Check invalid user login: non-existent email value","API Tests","2026-09-14","passed","2026-09-14","User Login","Auth","",""
"","178","Check get a non-existing product by ID","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","192","Check get a non-existing category by slug","API Tests","2026-09-14","passed","2026-09-14","Get Categories","Categories","",""
"","321","Check a non-existing user update","API Tests","2026-09-14","passed","2026-09-14","Update Users","Users","",""
"","58","Check get list of all categories","API Tests","2026-09-14","passed","2026-09-14","Get Categories","Categories","",""
"","59","Check login as user","API Tests","2026-09-14","passed","2026-09-14","User Login","Auth","",""
"","1186","Check get all products by category","API Tests","2026-09-14","failed","2026-09-14","Get Categories","Categories","",""
"","179","Check refresh access token","API Tests","2026-09-14","passed","2026-09-14","Refreshing Access Token","Auth","",""
"","237","Check invalid retrieving user profile: ","API Tests","2026-09-14","passed","2026-09-14","Retrieving User Profile","Auth","",""
"","59","Check get product by ID","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
"","181","Check a non-existing product deletion","API Tests","2026-09-14","passed","2026-09-14","Delete Products","Products","",""
"","116","Check an existing category deletion","API Tests","2026-09-14","passed","2026-09-14","Delete Categories","Categories","",""
"","293","Check get products with offset query param","API Tests","2026-09-14","passed","2026-09-14","Get Products","Products","",""
