"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","313","Check an existing category update, with all body fields","API Tests","2026-08-14","passed","2026-08-14","Update Categories","Categories","",""
"","86","Check get all products by category when category have 0 products","API Tests","2026-08-14","passed","2026-08-14","Get Categories","Categories","",""
"","87","Check get single category by id","API Tests","2026-08-14","passed","2026-08-14","Get Categories","Categories","",""
"","288","Check get a non-existing category by id","API Tests","2026-08-14","passed","2026-08-14","Get Categories","Categories","",""
"","745","Check get products with offset query param","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","219","Create a new product creation","API Tests","2026-08-14","passed","2026-08-14","Create Products","Products","",""
"","280","Check a non-existing user deletion","API Tests","2026-08-14","passed","2026-08-14","Delete Users","Users","",""
"","271","Check an existing user update, with all body fields","API Tests","2026-08-14","passed","2026-08-14","Update Users","Users","",""
"","264","Check refresh access token","API Tests","2026-08-14","passed","2026-08-14","Refreshing Access Token","Auth","",""
"","86","Check get single category by slug","API Tests","2026-08-14","passed","2026-08-14","Get Categories","Categories","",""
"","278","Check a non-existing product deletion","API Tests","2026-08-14","passed","2026-08-14","Delete Products","Products","",""
"","171","Check an existing user update, without name","API Tests","2026-08-14","passed","2026-08-14","Update Users","Users","",""
"","456","Check a new user creation","API Tests","2026-08-14","passed","2026-08-14","Create Users","Users","",""
"","542","Check get all products","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","281","Check invalid retrieving user profile: ","API Tests","2026-08-14","passed","2026-08-14","Retrieving User Profile","Auth","",""
"","280","Check a non-existing category deletion","API Tests","2026-08-14","passed","2026-08-14","Delete Categories","Categories","",""
"","360","Check get list of all users","API Tests","2026-08-14","passed","2026-08-14","Get Users","Users","",""
"","297","Check invalid user login: password field is null","API Tests","2026-08-14","passed","2026-08-14","User Login","Auth","",""
"","276","Check an existing user update, without email field","API Tests","2026-08-14","passed","2026-08-14","Update Users","Users","",""
"","89","Check get user information","API Tests","2026-08-14","passed","2026-08-14","Get Users","Users","",""
"","1185","Check get products related by: id","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","86","Check get product by ID","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","87","Check login as user","API Tests","2026-08-14","passed","2026-08-14","User Login","Auth","",""
"","1417","Check get products related by: slug","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","86","Check get product by slug","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","337","Check invalid retrieving user profile: ","API Tests","2026-08-14","passed","2026-08-14","Retrieving User Profile","Auth","",""
"","633","Check a new category creation category with whitespaces","API Tests","2026-08-14","passed","2026-08-14","Create Categories","Categories","",""
"","175","Check an existing user deletion","API Tests","2026-08-14","passed","2026-08-14","Delete Users","Users","",""
"","455","Check get list of all categories","API Tests","2026-08-14","passed","2026-08-14","Get Categories","Categories","",""
"","259","Check get products with limit query param","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","257","Check an existing category update, without image field","API Tests","2026-08-14","passed","2026-08-14","Update Categories","Categories","",""
"","405","Check a non-existing user update","API Tests","2026-08-14","passed","2026-08-14","Update Categories","Categories","",""
"","264","Check get a non-existing product by slug","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","286","Check get a non-existing product by ID","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","187","Check an existing product update","API Tests","2026-08-14","skipped","2026-08-14","Update Products","Products","",""
"","171","Check an existing product deletion","API Tests","2026-08-14","passed","2026-08-14","Delete Products","Products","",""
"","277","Check get a non-existing category by slug","API Tests","2026-08-14","passed","2026-08-14","Get Categories","Categories","",""
"","287","Check invalid user login: non email as email field value","API Tests","2026-08-14","passed","2026-08-14","User Login","Auth","",""
"","1198","Check get all products by category","API Tests","2026-08-14","passed","2026-08-14","Get Categories","Categories","",""
"","528","Check a new category creation category without whitespaces","API Tests","2026-08-14","passed","2026-08-14","Create Categories","Categories","",""
"","172","Check retrieving user profile","API Tests","2026-08-14","passed","2026-08-14","Retrieving User Profile","Auth","",""
"","365","Check a non-existing user update","API Tests","2026-08-14","passed","2026-08-14","Update Users","Users","",""
"","174","Check an existing category deletion","API Tests","2026-08-14","passed","2026-08-14","Delete Categories","Categories","",""
"","87","Check an existing category update, without name field","API Tests","2026-08-14","passed","2026-08-14","Update Categories","Categories","",""
"","327","Check get a non-existing user ","API Tests","2026-08-14","passed","2026-08-14","Get Users","Users","",""
"","333","Check invalid user login: non-existent email value","API Tests","2026-08-14","passed","2026-08-14","User Login","Auth","",""
"","285","Check get products with limit and offset query param","API Tests","2026-08-14","passed","2026-08-14","Get Products","Products","",""
"","281","Check invalid user login: email field is null","API Tests","2026-08-14","passed","2026-08-14","User Login","Auth","",""
