"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","124","Check get a non-existing category","API Tests","2026-07-21","passed","2026-07-21","Get Categories","Categories","",""
"","148","Check get list of all categories","API Tests","2026-07-21","passed","2026-07-21","Get Categories","Categories","",""
"","40","Check login as user","API Tests","2026-07-21","passed","2026-07-21","User Login","Auth","",""
"","175","Check an existing user update, with all body fields","API Tests","2026-07-21","passed","2026-07-21","Update Users","Users","",""
"","224","Check invalid user login: non-existent email value","API Tests","2026-07-21","passed","2026-07-21","User Login","Auth","",""
"","339","Check an existing user update, without email field","API Tests","2026-07-21","passed","2026-07-21","Update Users","Users","",""
"","264","Check a non-existing user update","API Tests","2026-07-21","passed","2026-07-21","Update Users","Users","",""
"","290","Check an existing category update, without image field","API Tests","2026-07-21","passed","2026-07-21","Update Categories","Categories","",""
"","84","Check an existing user update, without name","API Tests","2026-07-21","passed","2026-07-21","Update Users","Users","",""
"","77","Check an existing category deletion","API Tests","2026-07-21","passed","2026-07-21","Delete Categories","Categories","",""
"","250","Check an existing category update, with all body fields","API Tests","2026-07-21","passed","2026-07-21","Update Categories","Categories","",""
"","42","Check get user information","API Tests","2026-07-21","passed","2026-07-21","Get Users","Users","",""
"","611","Check a new category creation category with whitespaces","API Tests","2026-07-21","passed","2026-07-21","Create Categories","Categories","",""
"","217","Check invalid user login: password field is null","API Tests","2026-07-21","passed","2026-07-21","User Login","Auth","",""
"","268","Check a new category creation category without whitespaces","API Tests","2026-07-21","passed","2026-07-21","Create Categories","Categories","",""
"","29","Check get category by ID","API Tests","2026-07-21","passed","2026-07-21","Get Categories","Categories","",""
"","166","Check get list of all users","API Tests","2026-07-21","passed","2026-07-21","Get Users","Users","",""
"","123","Check a non-existing user deletion","API Tests","2026-07-21","passed","2026-07-21","Delete Users","Users","",""
"","110","Check invalid user login: email field is null","API Tests","2026-07-21","passed","2026-07-21","User Login","Auth","",""
"","127","Check invalid user login: non email as email field value","API Tests","2026-07-21","passed","2026-07-21","User Login","Auth","",""
"","111","Check get a non-existing user ","API Tests","2026-07-21","passed","2026-07-21","Get Users","Users","",""
"","37","Check an existing category update, without name field","API Tests","2026-07-21","passed","2026-07-21","Update Categories","Categories","",""
"","66","Check an existing user deletion","API Tests","2026-07-21","passed","2026-07-21","Delete Users","Users","",""
"","121","Check a non-existing category deletion","API Tests","2026-07-21","passed","2026-07-21","Delete Categories","Categories","",""
"","359","Check a non-existing user update","API Tests","2026-07-21","passed","2026-07-21","Update Categories","Categories","",""
"","261","Check a new user creation","API Tests","2026-07-21","passed","2026-07-21","Create Users","Users","",""
