"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67","Check an existing user update, without name","API Tests","2026-08-09","passed","2026-08-09","Update Users","Users","",""
"","96","Check get a non-existing user ","API Tests","2026-08-09","passed","2026-08-09","Get Users","Users","",""
"","188","Create a new product creation","API Tests","2026-08-09","passed","2026-08-09","Create Products","Products","",""
"","106","Check a non-existing product deletion","API Tests","2026-08-09","passed","2026-08-09","Delete Products","Products","",""
"","233","Check a non-existing user update","API Tests","2026-08-09","passed","2026-08-09","Update Users","Users","",""
"","70","Check an existing product deletion","API Tests","2026-08-09","passed","2026-08-09","Delete Products","Products","",""
"","71","Check retrieving user profile","API Tests","2026-08-09","passed","2026-08-09","Retrieving User Profile","Auth","",""
"","35","Check get single category by slug","API Tests","2026-08-09","passed","2026-08-09","Get Categories","Categories","",""
"","97","Check get list of all categories","API Tests","2026-08-09","passed","2026-08-09","Get Categories","Categories","",""
"","152","Check get list of all users","API Tests","2026-08-09","passed","2026-08-09","Get Users","Users","",""
"","209","Check a non-existing user update","API Tests","2026-08-09","passed","2026-08-09","Update Categories","Categories","",""
"","158","Check invalid retrieving user profile: ","API Tests","2026-08-09","passed","2026-08-09","Retrieving User Profile","Auth","",""
"","29","Check get all products by category when category have 0 products","API Tests","2026-08-09","passed","2026-08-09","Get Categories","Categories","",""
"","105","Check refresh access token","API Tests","2026-08-09","passed","2026-08-09","Refreshing Access Token","Auth","",""
"","141","Check get all products","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","34","Check get single category by id","API Tests","2026-08-09","passed","2026-08-09","Get Categories","Categories","",""
"","35","Check login as user","API Tests","2026-08-09","passed","2026-08-09","User Login","Auth","",""
"","115","Check invalid user login: non email as email field value","API Tests","2026-08-09","passed","2026-08-09","User Login","Auth","",""
"","69","Check an existing category deletion","API Tests","2026-08-09","passed","2026-08-09","Delete Categories","Categories","",""
"","101","Check get products with limit query param","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","140","Check an existing category update, without image field","API Tests","2026-08-09","passed","2026-08-09","Update Categories","Categories","",""
"","255","Check a new user creation","API Tests","2026-08-09","passed","2026-08-09","Create Users","Users","",""
"","178","Check get products with offset query param","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","341","Check an existing category update, with all body fields","API Tests","2026-08-09","passed","2026-08-09","Update Categories","Categories","",""
"","112","Check invalid retrieving user profile: ","API Tests","2026-08-09","passed","2026-08-09","Retrieving User Profile","Auth","",""
"","110","Check invalid user login: email field is null","API Tests","2026-08-09","passed","2026-08-09","User Login","Auth","",""
"","38","Check an existing category update, without name field","API Tests","2026-08-09","passed","2026-08-09","Update Categories","Categories","",""
"","110","Check get a non-existing product by ID","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","210","Check an existing user update, with all body fields","API Tests","2026-08-09","passed","2026-08-09","Update Users","Users","",""
"","106","Check get a non-existing category by slug","API Tests","2026-08-09","passed","2026-08-09","Get Categories","Categories","",""
"","158","Check invalid user login: non-existent email value","API Tests","2026-08-09","passed","2026-08-09","User Login","Auth","",""
"","32","Check get product by slug","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","87","Check get a non-existing category by id","API Tests","2026-08-09","passed","2026-08-09","Get Categories","Categories","",""
"","104","Check invalid user login: password field is null","API Tests","2026-08-09","passed","2026-08-09","User Login","Auth","",""
"","98","Check a non-existing user deletion","API Tests","2026-08-09","passed","2026-08-09","Delete Users","Users","",""
"","68","Check an existing user deletion","API Tests","2026-08-09","passed","2026-08-09","Delete Users","Users","",""
"","39","Check get product by ID","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","1569","Check get all products by category","API Tests","2026-08-09","passed","2026-08-09","Get Categories","Categories","",""
"","122","Check a non-existing category deletion","API Tests","2026-08-09","passed","2026-08-09","Delete Categories","Categories","",""
"","199","Check an existing user update, without email field","API Tests","2026-08-09","passed","2026-08-09","Update Users","Users","",""
"","175","Check an existing product update","API Tests","2026-08-09","skipped","2026-08-09","Update Products","Products","",""
"","106","Check get products with limit and offset query param","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","643","Check a new category creation category without whitespaces","API Tests","2026-08-09","passed","2026-08-09","Create Categories","Categories","",""
"","246","Check a new category creation category with whitespaces","API Tests","2026-08-09","passed","2026-08-09","Create Categories","Categories","",""
"","112","Check get a non-existing product by slug","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","869","Check get products related by: slug","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
"","36","Check get user information","API Tests","2026-08-09","passed","2026-08-09","Get Users","Users","",""
"","1183","Check get products related by: id","API Tests","2026-08-09","passed","2026-08-09","Get Products","Products","",""
