"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Create a new product creation","API Tests","2026-08-29","failed","2026-08-29","Create Products","Products","",""
"","0","Check get user information","API Tests","2026-08-29","failed","2026-08-29","Get Users","Users","",""
"","25","Check invalid user login: password field is null","API Tests","2026-08-29","passed","2026-08-29","User Login","Auth","",""
"","23","Check invalid retrieving user profile: ","API Tests","2026-08-29","passed","2026-08-29","Retrieving User Profile","Auth","",""
"","22","Check get a non-existing product by ID","API Tests","2026-08-29","passed","2026-08-29","Get Products","Products","",""
"","0","Check an existing category update, with all body fields","API Tests","2026-08-29","failed","2026-08-29","Update Categories","Categories","",""
"","0","Check get list of all categories","API Tests","2026-08-29","failed","2026-08-29","Get Categories","Categories","",""
"","0","Check an existing category update, without image field","API Tests","2026-08-29","failed","2026-08-29","Update Categories","Categories","",""
"","0","Check an existing user update, without email field","API Tests","2026-08-29","failed","2026-08-29","Update Users","Users","",""
"","1449","Check a new user creation","API Tests","2026-08-29","failed","2026-08-29","Create Users","Users","",""
"","0","Check an existing user update, with all body fields","API Tests","2026-08-29","failed","2026-08-29","Update Users","Users","",""
"","20","Check invalid user login: email field is null","API Tests","2026-08-29","passed","2026-08-29","User Login","Auth","",""
"","1508","Check a new category creation category with whitespaces","API Tests","2026-08-29","failed","2026-08-29","Create Categories","Categories","",""
"","0","Check an existing product update","API Tests","2026-08-29","skipped","2026-08-29","Update Products","Products","",""
"","29","Check get products with limit query param","API Tests","2026-08-29","passed","2026-08-29","Get Products","Products","",""
"","25","Check invalid user login: non email as email field value","API Tests","2026-08-29","passed","2026-08-29","User Login","Auth","",""
"","25","Check a non-existing category deletion","API Tests","2026-08-29","passed","2026-08-29","Delete Categories","Categories","",""
"","45","Check invalid user login: non-existent email value","API Tests","2026-08-29","passed","2026-08-29","User Login","Auth","",""
"","0","Check get all products by category when category have 0 products","API Tests","2026-08-29","failed","2026-08-29","Get Categories","Categories","",""
"","21","Check get a non-existing user ","API Tests","2026-08-29","passed","2026-08-29","Get Users","Users","",""
"","1592","Check a non-existing user update","API Tests","2026-08-29","failed","2026-08-29","Update Users","Users","",""
"","25","Check get a non-existing category by slug","API Tests","2026-08-29","passed","2026-08-29","Get Categories","Categories","",""
"","1546","Check a non-existing user update","API Tests","2026-08-29","failed","2026-08-29","Update Categories","Categories","",""
"","0","Check an existing user deletion","API Tests","2026-08-29","failed","2026-08-29","Delete Users","Users","",""
"","25","Check get a non-existing category by id","API Tests","2026-08-29","passed","2026-08-29","Get Categories","Categories","",""
"","0","Check refresh access token","API Tests","2026-08-29","failed","2026-08-29","Refreshing Access Token","Auth","",""
"","0","Check get product by slug","API Tests","2026-08-29","failed","2026-08-29","Get Products","Products","",""
"","0","Check login as user","API Tests","2026-08-29","failed","2026-08-29","User Login","Auth","",""
"","0","Check get all products by category","API Tests","2026-08-29","failed","2026-08-29","Get Categories","Categories","",""
"","0","Check get single category by slug","API Tests","2026-08-29","failed","2026-08-29","Get Categories","Categories","",""
"","0","Check an existing user update, without name","API Tests","2026-08-29","failed","2026-08-29","Update Users","Users","",""
"","28","Check get products with limit and offset query param","API Tests","2026-08-29","passed","2026-08-29","Get Products","Products","",""
"","27","Check get products with offset query param","API Tests","2026-08-29","passed","2026-08-29","Get Products","Products","",""
"","0","Check get products related by: id","API Tests","2026-08-29","failed","2026-08-29","Get Products","Products","",""
"","0","Check an existing category deletion","API Tests","2026-08-29","failed","2026-08-29","Delete Categories","Categories","",""
"","0","Check an existing product deletion","API Tests","2026-08-29","failed","2026-08-29","Delete Products","Products","",""
"","0","Check an existing category update, without name field","API Tests","2026-08-29","failed","2026-08-29","Update Categories","Categories","",""
"","0","Check get product by ID","API Tests","2026-08-29","failed","2026-08-29","Get Products","Products","",""
"","20","Check a non-existing product deletion","API Tests","2026-08-29","passed","2026-08-29","Delete Products","Products","",""
"","42","Check invalid retrieving user profile: ","API Tests","2026-08-29","passed","2026-08-29","Retrieving User Profile","Auth","",""
"","21","Check get a non-existing product by slug","API Tests","2026-08-29","passed","2026-08-29","Get Products","Products","",""
"","0","Check get all products","API Tests","2026-08-29","failed","2026-08-29","Get Products","Products","",""
"","26","Check a non-existing user deletion","API Tests","2026-08-29","passed","2026-08-29","Delete Users","Users","",""
"","0","Check retrieving user profile","API Tests","2026-08-29","failed","2026-08-29","Retrieving User Profile","Auth","",""
"","49","Check get list of all users","API Tests","2026-08-29","passed","2026-08-29","Get Users","Users","",""
"","1920","Check a new category creation category without whitespaces","API Tests","2026-08-29","failed","2026-08-29","Create Categories","Categories","",""
"","0","Check get products related by: slug","API Tests","2026-08-29","failed","2026-08-29","Get Products","Products","",""
"","0","Check get single category by id","API Tests","2026-08-29","failed","2026-08-29","Get Categories","Categories","",""
