"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","Check get single category by slug","API Tests","2026-09-09","passed","2026-09-09","Get Categories","Categories","",""
"","65","Check retrieving user profile","API Tests","2026-09-09","passed","2026-09-09","Retrieving User Profile","Auth","",""
"","210","Check an existing user update, with all body fields","API Tests","2026-09-09","passed","2026-09-09","Update Users","Users","",""
"","156","Check an existing product update","API Tests","2026-09-09","skipped","2026-09-09","Update Products","Products","",""
"","29","Check get single category by id","API Tests","2026-09-09","passed","2026-09-09","Get Categories","Categories","",""
"","94","Check get all products","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","58","Check an existing product deletion","API Tests","2026-09-09","passed","2026-09-09","Delete Products","Products","",""
"","115","Check a non-existing product deletion","API Tests","2026-09-09","passed","2026-09-09","Delete Products","Products","",""
"","58","Check an existing user deletion","API Tests","2026-09-09","passed","2026-09-09","Delete Users","Users","",""
"","281","Check a non-existing user update","API Tests","2026-09-09","passed","2026-09-09","Update Users","Users","",""
"","106","Check get list of all users","API Tests","2026-09-09","passed","2026-09-09","Get Users","Users","",""
"","208","Check invalid retrieving user profile: ","API Tests","2026-09-09","passed","2026-09-09","Retrieving User Profile","Auth","",""
"","42","Check get all products by category when category have 0 products","API Tests","2026-09-09","passed","2026-09-09","Get Categories","Categories","",""
"","291","Check an existing category update, with all body fields","API Tests","2026-09-09","passed","2026-09-09","Update Categories","Categories","",""
"","251","Check a new category creation category with whitespaces","API Tests","2026-09-09","passed","2026-09-09","Create Categories","Categories","",""
"","32","Check login as user","API Tests","2026-09-09","passed","2026-09-09","User Login","Auth","",""
"","62","Check an existing category deletion","API Tests","2026-09-09","passed","2026-09-09","Delete Categories","Categories","",""
"","34","Check an existing category update, without name field","API Tests","2026-09-09","passed","2026-09-09","Update Categories","Categories","",""
"","930","Check get products related by: id","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","114","Check get a non-existing product by ID","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","172","Create a new product creation","API Tests","2026-09-09","passed","2026-09-09","Create Products","Products","",""
"","182","Check get products with offset query param","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","122","Check invalid user login: email field is null","API Tests","2026-09-09","passed","2026-09-09","User Login","Auth","",""
"","1219","Check get all products by category","API Tests","2026-09-09","passed","2026-09-09","Get Categories","Categories","",""
"","144","Check get products with limit and offset query param","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","98","Check a non-existing category deletion","API Tests","2026-09-09","passed","2026-09-09","Delete Categories","Categories","",""
"","37","Check get product by slug","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","914","Check a new category creation category without whitespaces","API Tests","2026-09-09","passed","2026-09-09","Create Categories","Categories","",""
"","115","Check get a non-existing product by slug","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","126","Check invalid user login: password field is null","API Tests","2026-09-09","passed","2026-09-09","User Login","Auth","",""
"","158","Check an existing user update, without email field","API Tests","2026-09-09","passed","2026-09-09","Update Users","Users","",""
"","64","Check an existing user update, without name","API Tests","2026-09-09","passed","2026-09-09","Update Users","Users","",""
"","211","Check invalid user login: non-existent email value","API Tests","2026-09-09","passed","2026-09-09","User Login","Auth","",""
"","152","Check invalid retrieving user profile: ","API Tests","2026-09-09","passed","2026-09-09","Retrieving User Profile","Auth","",""
"","96","Check a non-existing user deletion","API Tests","2026-09-09","passed","2026-09-09","Delete Users","Users","",""
"","131","Check invalid user login: non email as email field value","API Tests","2026-09-09","passed","2026-09-09","User Login","Auth","",""
"","117","Check refresh access token","API Tests","2026-09-09","passed","2026-09-09","Refreshing Access Token","Auth","",""
"","131","Check get products with limit query param","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","959","Check get products related by: slug","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","32","Check get user information","API Tests","2026-09-09","passed","2026-09-09","Get Users","Users","",""
"","44","Check get product by ID","API Tests","2026-09-09","passed","2026-09-09","Get Products","Products","",""
"","286","Check a non-existing user update","API Tests","2026-09-09","passed","2026-09-09","Update Categories","Categories","",""
"","131","Check get a non-existing category by id","API Tests","2026-09-09","passed","2026-09-09","Get Categories","Categories","",""
"","342","Check a new user creation","API Tests","2026-09-09","passed","2026-09-09","Create Users","Users","",""
"","132","Check get a non-existing user ","API Tests","2026-09-09","passed","2026-09-09","Get Users","Users","",""
"","44","Check get list of all categories","API Tests","2026-09-09","passed","2026-09-09","Get Categories","Categories","",""
"","164","Check get a non-existing category by slug","API Tests","2026-09-09","passed","2026-09-09","Get Categories","Categories","",""
"","134","Check an existing category update, without image field","API Tests","2026-09-09","passed","2026-09-09","Update Categories","Categories","",""
