"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","147","Create a new product creation","API Tests","2026-08-23","passed","2026-08-23","Create Products","Products","",""
"","190","Check get a non-existing category by id","API Tests","2026-08-23","passed","2026-08-23","Get Categories","Categories","",""
"","183","Check get products with limit and offset query param","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","198","Check invalid user login: email field is null","API Tests","2026-08-23","passed","2026-08-23","User Login","Auth","",""
"","1069","Check get all products by category","API Tests","2026-08-23","passed","2026-08-23","Get Categories","Categories","",""
"","310","Check a non-existing user update","API Tests","2026-08-23","passed","2026-08-23","Update Users","Users","",""
"","268","Check invalid user login: non-existent email value","API Tests","2026-08-23","passed","2026-08-23","User Login","Auth","",""
"","182","Check get a non-existing user ","API Tests","2026-08-23","passed","2026-08-23","Get Users","Users","",""
"","117","Check an existing user update, without name","API Tests","2026-08-23","passed","2026-08-23","Update Users","Users","",""
"","178","Check refresh access token","API Tests","2026-08-23","passed","2026-08-23","Refreshing Access Token","Auth","",""
"","119","Check retrieving user profile","API Tests","2026-08-23","passed","2026-08-23","Retrieving User Profile","Auth","",""
"","202","Check get a non-existing category by slug","API Tests","2026-08-23","passed","2026-08-23","Get Categories","Categories","",""
"","1154","Check a new category creation category without whitespaces","API Tests","2026-08-23","passed","2026-08-23","Create Categories","Categories","",""
"","189","Check get list of all users","API Tests","2026-08-23","passed","2026-08-23","Get Users","Users","",""
"","59","Check an existing category update, without name field","API Tests","2026-08-23","passed","2026-08-23","Update Categories","Categories","",""
"","116","Check an existing user deletion","API Tests","2026-08-23","passed","2026-08-23","Delete Users","Users","",""
"","62","Check login as user","API Tests","2026-08-23","passed","2026-08-23","User Login","Auth","",""
"","314","Check get products with offset query param","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","117","Check an existing category deletion","API Tests","2026-08-23","passed","2026-08-23","Delete Categories","Categories","",""
"","59","Check get product by slug","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","1629","Check get products related by: slug","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","169","Check an existing product update","API Tests","2026-08-23","skipped","2026-08-23","Update Products","Products","",""
"","194","Check an existing category update, without image field","API Tests","2026-08-23","passed","2026-08-23","Update Categories","Categories","",""
"","1246","Check get products related by: id","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","490","Check a new category creation category with whitespaces","API Tests","2026-08-23","passed","2026-08-23","Create Categories","Categories","",""
"","59","Check get single category by id","API Tests","2026-08-23","passed","2026-08-23","Get Categories","Categories","",""
"","59","Check get single category by slug","API Tests","2026-08-23","passed","2026-08-23","Get Categories","Categories","",""
"","218","Check invalid user login: password field is null","API Tests","2026-08-23","passed","2026-08-23","User Login","Auth","",""
"","203","Check get a non-existing product by ID","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","343","Check a non-existing user update","API Tests","2026-08-23","passed","2026-08-23","Update Categories","Categories","",""
"","255","Check an existing category update, with all body fields","API Tests","2026-08-23","passed","2026-08-23","Update Categories","Categories","",""
"","185","Check get a non-existing product by slug","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","59","Check get all products by category when category have 0 products","API Tests","2026-08-23","passed","2026-08-23","Get Categories","Categories","",""
"","218","Check an existing user update, without email field","API Tests","2026-08-23","passed","2026-08-23","Update Users","Users","",""
"","116","Check an existing product deletion","API Tests","2026-08-23","passed","2026-08-23","Delete Products","Products","",""
"","183","Check a non-existing user deletion","API Tests","2026-08-23","passed","2026-08-23","Delete Users","Users","",""
"","59","Check get list of all categories","API Tests","2026-08-23","passed","2026-08-23","Get Categories","Categories","",""
"","179","Check invalid user login: non email as email field value","API Tests","2026-08-23","passed","2026-08-23","User Login","Auth","",""
"","269","Check an existing user update, with all body fields","API Tests","2026-08-23","passed","2026-08-23","Update Users","Users","",""
"","184","Check a non-existing category deletion","API Tests","2026-08-23","passed","2026-08-23","Delete Categories","Categories","",""
"","204","Check get products with limit query param","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","60","Check get product by ID","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","59","Check get user information","API Tests","2026-08-23","passed","2026-08-23","Get Users","Users","",""
"","186","Check a non-existing product deletion","API Tests","2026-08-23","passed","2026-08-23","Delete Products","Products","",""
"","238","Check get all products","API Tests","2026-08-23","passed","2026-08-23","Get Products","Products","",""
"","182","Check invalid retrieving user profile: ","API Tests","2026-08-23","passed","2026-08-23","Retrieving User Profile","Auth","",""
"","274","Check invalid retrieving user profile: ","API Tests","2026-08-23","passed","2026-08-23","Retrieving User Profile","Auth","",""
"","282","Check a new user creation","API Tests","2026-08-23","passed","2026-08-23","Create Users","Users","",""
