"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","193","Create a new product creation","API Tests","2026-09-06","passed","2026-09-06","Create Products","Products","",""
"","424","Check an existing category update, without image field","API Tests","2026-09-06","passed","2026-09-06","Update Categories","Categories","",""
"","58","Check get product by ID","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","186","Check invalid retrieving user profile: ","API Tests","2026-09-06","passed","2026-09-06","Retrieving User Profile","Auth","",""
"","117","Check an existing user update, without name","API Tests","2026-09-06","passed","2026-09-06","Update Users","Users","",""
"","184","Check get products with limit query param","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","1237","Check get all products by category","API Tests","2026-09-06","passed","2026-09-06","Get Categories","Categories","",""
"","242","Check invalid retrieving user profile: ","API Tests","2026-09-06","passed","2026-09-06","Retrieving User Profile","Auth","",""
"","181","Check get a non-existing user ","API Tests","2026-09-06","passed","2026-09-06","Get Users","Users","",""
"","58","Check get product by slug","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","1060","Check get products related by: id","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","266","Check an existing user update, without email field","API Tests","2026-09-06","passed","2026-09-06","Update Users","Users","",""
"","193","Check get a non-existing product by slug","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","297","Check a non-existing user update","API Tests","2026-09-06","passed","2026-09-06","Update Categories","Categories","",""
"","301","Check get products with offset query param","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","58","Check get user information","API Tests","2026-09-06","passed","2026-09-06","Get Users","Users","",""
"","242","Check an existing user update, with all body fields","API Tests","2026-09-06","passed","2026-09-06","Update Users","Users","",""
"","1015","Check get products related by: slug","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","273","Check a non-existing user update","API Tests","2026-09-06","passed","2026-09-06","Update Users","Users","",""
"","174","Check get all products","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","60","Check login as user","API Tests","2026-09-06","passed","2026-09-06","User Login","Auth","",""
"","195","Check get a non-existing category by id","API Tests","2026-09-06","passed","2026-09-06","Get Categories","Categories","",""
"","180","Check invalid user login: email field is null","API Tests","2026-09-06","passed","2026-09-06","User Login","Auth","",""
"","257","Check an existing category update, with all body fields","API Tests","2026-09-06","passed","2026-09-06","Update Categories","Categories","",""
"","196","Check invalid user login: non email as email field value","API Tests","2026-09-06","passed","2026-09-06","User Login","Auth","",""
"","177","Check a non-existing product deletion","API Tests","2026-09-06","passed","2026-09-06","Delete Products","Products","",""
"","200","Check get a non-existing product by ID","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","119","Check retrieving user profile","API Tests","2026-09-06","passed","2026-09-06","Retrieving User Profile","Auth","",""
"","185","Check get products with limit and offset query param","API Tests","2026-09-06","passed","2026-09-06","Get Products","Products","",""
"","186","Check get a non-existing category by slug","API Tests","2026-09-06","passed","2026-09-06","Get Categories","Categories","",""
"","1209","Check a new category creation category without whitespaces","API Tests","2026-09-06","passed","2026-09-06","Create Categories","Categories","",""
"","245","Check invalid user login: non-existent email value","API Tests","2026-09-06","passed","2026-09-06","User Login","Auth","",""
"","59","Check get all products by category when category have 0 products","API Tests","2026-09-06","passed","2026-09-06","Get Categories","Categories","",""
"","58","Check get list of all categories","API Tests","2026-09-06","passed","2026-09-06","Get Categories","Categories","",""
"","183","Check invalid user login: password field is null","API Tests","2026-09-06","passed","2026-09-06","User Login","Auth","",""
"","59","Check get single category by slug","API Tests","2026-09-06","passed","2026-09-06","Get Categories","Categories","",""
"","183","Check a non-existing category deletion","API Tests","2026-09-06","passed","2026-09-06","Delete Categories","Categories","",""
"","184","Check refresh access token","API Tests","2026-09-06","passed","2026-09-06","Refreshing Access Token","Auth","",""
"","179","Check get list of all users","API Tests","2026-09-06","passed","2026-09-06","Get Users","Users","",""
"","60","Check an existing category update, without name field","API Tests","2026-09-06","passed","2026-09-06","Update Categories","Categories","",""
"","117","Check an existing product deletion","API Tests","2026-09-06","passed","2026-09-06","Delete Products","Products","",""
"","330","Check a new category creation category with whitespaces","API Tests","2026-09-06","passed","2026-09-06","Create Categories","Categories","",""
"","115","Check an existing user deletion","API Tests","2026-09-06","passed","2026-09-06","Delete Users","Users","",""
"","59","Check get single category by id","API Tests","2026-09-06","passed","2026-09-06","Get Categories","Categories","",""
"","115","Check an existing category deletion","API Tests","2026-09-06","passed","2026-09-06","Delete Categories","Categories","",""
"","151","Check an existing product update","API Tests","2026-09-06","skipped","2026-09-06","Update Products","Products","",""
"","339","Check a new user creation","API Tests","2026-09-06","passed","2026-09-06","Create Users","Users","",""
"","184","Check a non-existing user deletion","API Tests","2026-09-06","passed","2026-09-06","Delete Users","Users","",""
