"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","191","Check get all products","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","64","Check login as user","API Tests","2026-09-15","passed","2026-09-15","User Login","Auth","",""
"","229","Check get a non-existing user ","API Tests","2026-09-15","passed","2026-09-15","Get Users","Users","",""
"","323","Check get products with offset query param","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","192","Check get a non-existing product by slug","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","191","Check a non-existing product deletion","API Tests","2026-09-15","passed","2026-09-15","Delete Products","Products","",""
"","1195","Check get products related by: id","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","217","Check invalid retrieving user profile: ","API Tests","2026-09-15","passed","2026-09-15","Retrieving User Profile","Auth","",""
"","220","Check invalid user login: non-existent email value","API Tests","2026-09-15","passed","2026-09-15","User Login","Auth","",""
"","1123","Check get all products by category","API Tests","2026-09-15","passed","2026-09-15","Get Categories","Categories","",""
"","189","Check a non-existing user deletion","API Tests","2026-09-15","passed","2026-09-15","Delete Users","Users","",""
"","284","Check an existing category update, with all body fields","API Tests","2026-09-15","passed","2026-09-15","Update Categories","Categories","",""
"","63","Check get single category by id","API Tests","2026-09-15","passed","2026-09-15","Get Categories","Categories","",""
"","203","Check get products with limit query param","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","203","Check refresh access token","API Tests","2026-09-15","passed","2026-09-15","Refreshing Access Token","Auth","",""
"","126","Check an existing product deletion","API Tests","2026-09-15","passed","2026-09-15","Delete Products","Products","",""
"","64","Check get list of all categories","API Tests","2026-09-15","passed","2026-09-15","Get Categories","Categories","",""
"","193","Check get list of all users","API Tests","2026-09-15","passed","2026-09-15","Get Users","Users","",""
"","130","Check retrieving user profile","API Tests","2026-09-15","passed","2026-09-15","Retrieving User Profile","Auth","",""
"","191","Check get a non-existing product by ID","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","64","Check get single category by slug","API Tests","2026-09-15","passed","2026-09-15","Get Categories","Categories","",""
"","258","Check an existing product update","API Tests","2026-09-15","skipped","2026-09-15","Update Products","Products","",""
"","64","Check get product by slug","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","531","Check a new category creation category with whitespaces","API Tests","2026-09-15","passed","2026-09-15","Create Categories","Categories","",""
"","64","Check get user information","API Tests","2026-09-15","passed","2026-09-15","Get Users","Users","",""
"","1111","Check get products related by: slug","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","277","Check an existing category update, without image field","API Tests","2026-09-15","passed","2026-09-15","Update Categories","Categories","",""
"","197","Check a non-existing category deletion","API Tests","2026-09-15","passed","2026-09-15","Delete Categories","Categories","",""
"","196","Check invalid user login: password field is null","API Tests","2026-09-15","passed","2026-09-15","User Login","Auth","",""
"","334","Check a new user creation","API Tests","2026-09-15","passed","2026-09-15","Create Users","Users","",""
"","65","Check get product by ID","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","191","Check get a non-existing category by slug","API Tests","2026-09-15","passed","2026-09-15","Get Categories","Categories","",""
"","322","Check a non-existing user update","API Tests","2026-09-15","passed","2026-09-15","Update Users","Users","",""
"","478","Check a new category creation category without whitespaces","API Tests","2026-09-15","passed","2026-09-15","Create Categories","Categories","",""
"","239","Check an existing user update, without email field","API Tests","2026-09-15","passed","2026-09-15","Update Users","Users","",""
"","67","Check get all products by category when category have 0 products","API Tests","2026-09-15","passed","2026-09-15","Get Categories","Categories","",""
"","65","Check an existing category update, without name field","API Tests","2026-09-15","passed","2026-09-15","Update Categories","Categories","",""
"","130","Check an existing user deletion","API Tests","2026-09-15","passed","2026-09-15","Delete Users","Users","",""
"","191","Check get a non-existing category by id","API Tests","2026-09-15","passed","2026-09-15","Get Categories","Categories","",""
"","193","Check get products with limit and offset query param","API Tests","2026-09-15","passed","2026-09-15","Get Products","Products","",""
"","194","Check invalid user login: non email as email field value","API Tests","2026-09-15","passed","2026-09-15","User Login","Auth","",""
"","201","Check invalid user login: email field is null","API Tests","2026-09-15","passed","2026-09-15","User Login","Auth","",""
"","333","Check a non-existing user update","API Tests","2026-09-15","passed","2026-09-15","Update Categories","Categories","",""
"","273","Check an existing user update, with all body fields","API Tests","2026-09-15","passed","2026-09-15","Update Users","Users","",""
"","128","Check an existing user update, without name","API Tests","2026-09-15","passed","2026-09-15","Update Users","Users","",""
"","198","Check invalid retrieving user profile: ","API Tests","2026-09-15","passed","2026-09-15","Retrieving User Profile","Auth","",""
"","306","Create a new product creation","API Tests","2026-09-15","passed","2026-09-15","Create Products","Products","",""
"","130","Check an existing category deletion","API Tests","2026-09-15","passed","2026-09-15","Delete Categories","Categories","",""
