"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1573","Check a non-existing user update","API Tests","2026-08-31","failed","2026-08-31","Update Users","Users","",""
"","0","Check refresh access token","API Tests","2026-08-31","failed","2026-08-31","Refreshing Access Token","Auth","",""
"","1550","Check a new category creation category without whitespaces","API Tests","2026-08-31","failed","2026-08-31","Create Categories","Categories","",""
"","104","Check invalid retrieving user profile: ","API Tests","2026-08-31","passed","2026-08-31","Retrieving User Profile","Auth","",""
"","0","Check an existing product update","API Tests","2026-08-31","skipped","2026-08-31","Update Products","Products","",""
"","0","Check get products related by: id","API Tests","2026-08-31","failed","2026-08-31","Get Products","Products","",""
"","0","Check get all products by category when category have 0 products","API Tests","2026-08-31","failed","2026-08-31","Get Categories","Categories","",""
"","0","Check an existing user deletion","API Tests","2026-08-31","failed","2026-08-31","Delete Users","Users","",""
"","0","Check get single category by id","API Tests","2026-08-31","failed","2026-08-31","Get Categories","Categories","",""
"","105","Check invalid user login: non-existent email value","API Tests","2026-08-31","passed","2026-08-31","User Login","Auth","",""
"","0","Check get product by slug","API Tests","2026-08-31","failed","2026-08-31","Get Products","Products","",""
"","0","Create a new product creation","API Tests","2026-08-31","failed","2026-08-31","Create Products","Products","",""
"","0","Check get list of all categories","API Tests","2026-08-31","failed","2026-08-31","Get Categories","Categories","",""
"","43","Check a non-existing category deletion","API Tests","2026-08-31","passed","2026-08-31","Delete Categories","Categories","",""
"","0","Check an existing product deletion","API Tests","2026-08-31","failed","2026-08-31","Delete Products","Products","",""
"","0","Check get product by ID","API Tests","2026-08-31","failed","2026-08-31","Get Products","Products","",""
"","43","Check get a non-existing user ","API Tests","2026-08-31","passed","2026-08-31","Get Users","Users","",""
"","33","Check get products with limit query param","API Tests","2026-08-31","passed","2026-08-31","Get Products","Products","",""
"","0","Check an existing user update, without name","API Tests","2026-08-31","failed","2026-08-31","Update Users","Users","",""
"","1513","Check a new category creation category with whitespaces","API Tests","2026-08-31","failed","2026-08-31","Create Categories","Categories","",""
"","33","Check get a non-existing product by slug","API Tests","2026-08-31","passed","2026-08-31","Get Products","Products","",""
"","0","Check an existing category update, without name field","API Tests","2026-08-31","failed","2026-08-31","Update Categories","Categories","",""
"","43","Check invalid retrieving user profile: ","API Tests","2026-08-31","passed","2026-08-31","Retrieving User Profile","Auth","",""
"","0","Check login as user","API Tests","2026-08-31","failed","2026-08-31","User Login","Auth","",""
"","0","Check an existing category update, with all body fields","API Tests","2026-08-31","failed","2026-08-31","Update Categories","Categories","",""
"","0","Check get user information","API Tests","2026-08-31","failed","2026-08-31","Get Users","Users","",""
"","39","Check get a non-existing product by ID","API Tests","2026-08-31","passed","2026-08-31","Get Products","Products","",""
"","48","Check get products with offset query param","API Tests","2026-08-31","passed","2026-08-31","Get Products","Products","",""
"","37","Check get products with limit and offset query param","API Tests","2026-08-31","passed","2026-08-31","Get Products","Products","",""
"","35","Check invalid user login: password field is null","API Tests","2026-08-31","passed","2026-08-31","User Login","Auth","",""
"","0","Check an existing category update, without image field","API Tests","2026-08-31","failed","2026-08-31","Update Categories","Categories","",""
"","1798","Check a non-existing user update","API Tests","2026-08-31","failed","2026-08-31","Update Categories","Categories","",""
"","0","Check an existing category deletion","API Tests","2026-08-31","failed","2026-08-31","Delete Categories","Categories","",""
"","39","Check invalid user login: email field is null","API Tests","2026-08-31","passed","2026-08-31","User Login","Auth","",""
"","0","Check an existing user update, without email field","API Tests","2026-08-31","failed","2026-08-31","Update Users","Users","",""
"","0","Check get all products by category","API Tests","2026-08-31","failed","2026-08-31","Get Categories","Categories","",""
"","0","Check get single category by slug","API Tests","2026-08-31","failed","2026-08-31","Get Categories","Categories","",""
"","1671","Check a new user creation","API Tests","2026-08-31","failed","2026-08-31","Create Users","Users","",""
"","0","Check retrieving user profile","API Tests","2026-08-31","failed","2026-08-31","Retrieving User Profile","Auth","",""
"","40","Check get a non-existing category by slug","API Tests","2026-08-31","passed","2026-08-31","Get Categories","Categories","",""
"","61","Check get list of all users","API Tests","2026-08-31","passed","2026-08-31","Get Users","Users","",""
"","0","Check get products related by: slug","API Tests","2026-08-31","failed","2026-08-31","Get Products","Products","",""
"","0","Check an existing user update, with all body fields","API Tests","2026-08-31","failed","2026-08-31","Update Users","Users","",""
"","35","Check a non-existing product deletion","API Tests","2026-08-31","passed","2026-08-31","Delete Products","Products","",""
"","50","Check get a non-existing category by id","API Tests","2026-08-31","passed","2026-08-31","Get Categories","Categories","",""
"","43","Check invalid user login: non email as email field value","API Tests","2026-08-31","passed","2026-08-31","User Login","Auth","",""
"","34","Check a non-existing user deletion","API Tests","2026-08-31","passed","2026-08-31","Delete Users","Users","",""
"","0","Check get all products","API Tests","2026-08-31","failed","2026-08-31","Get Products","Products","",""
