"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104","Check get products with limit and offset query param","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","507","Check a new category creation category without whitespaces","API Tests","2026-08-24","passed","2026-08-24","Create Categories","Categories","",""
"","157","Check a new user creation","API Tests","2026-08-24","passed","2026-08-24","Create Users","Users","",""
"","6","Check get product by slug","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","21","Check get a non-existing product by slug","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","11","Check an existing user deletion","API Tests","2026-08-24","passed","2026-08-24","Delete Users","Users","",""
"","32","Check get list of all users","API Tests","2026-08-24","passed","2026-08-24","Get Users","Users","",""
"","140","Create a new product creation","API Tests","2026-08-24","passed","2026-08-24","Create Products","Products","",""
"","18","Check refresh access token","API Tests","2026-08-24","passed","2026-08-24","Refreshing Access Token","Auth","",""
"","6","Check get single category by slug","API Tests","2026-08-24","passed","2026-08-24","Get Categories","Categories","",""
"","102","Check an existing category update, without image field","API Tests","2026-08-24","passed","2026-08-24","Update Categories","Categories","",""
"","6","Check get product by ID","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","46","Check invalid retrieving user profile: ","API Tests","2026-08-24","passed","2026-08-24","Retrieving User Profile","Auth","",""
"","832","Check get products related by: id","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","22","Check get a non-existing product by ID","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","595","Check get all products by category","API Tests","2026-08-24","passed","2026-08-24","Get Categories","Categories","",""
"","14","Check retrieving user profile","API Tests","2026-08-24","passed","2026-08-24","Retrieving User Profile","Auth","",""
"","22","Check invalid retrieving user profile: ","API Tests","2026-08-24","passed","2026-08-24","Retrieving User Profile","Auth","",""
"","22","Check invalid user login: password field is null","API Tests","2026-08-24","passed","2026-08-24","User Login","Auth","",""
"","187","Check a new category creation category with whitespaces","API Tests","2026-08-24","passed","2026-08-24","Create Categories","Categories","",""
"","47","Check invalid user login: non-existent email value","API Tests","2026-08-24","passed","2026-08-24","User Login","Auth","",""
"","47","Check get products with offset query param","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","177","Check an existing user update, without email field","API Tests","2026-08-24","passed","2026-08-24","Update Users","Users","",""
"","20","Check get a non-existing user ","API Tests","2026-08-24","passed","2026-08-24","Get Users","Users","",""
"","175","Check an existing product update","API Tests","2026-08-24","skipped","2026-08-24","Update Products","Products","",""
"","7","Check an existing category update, without name field","API Tests","2026-08-24","passed","2026-08-24","Update Categories","Categories","",""
"","18","Check an existing product deletion","API Tests","2026-08-24","passed","2026-08-24","Delete Products","Products","",""
"","25","Check get a non-existing category by slug","API Tests","2026-08-24","passed","2026-08-24","Get Categories","Categories","",""
"","39","Check get all products","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","171","Check an existing user update, with all body fields","API Tests","2026-08-24","passed","2026-08-24","Update Users","Users","",""
"","143","Check a non-existing user update","API Tests","2026-08-24","passed","2026-08-24","Update Users","Users","",""
"","37","Check get products with limit query param","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","10","Check an existing category deletion","API Tests","2026-08-24","passed","2026-08-24","Delete Categories","Categories","",""
"","165","Check a non-existing user update","API Tests","2026-08-24","passed","2026-08-24","Update Categories","Categories","",""
"","24","Check a non-existing product deletion","API Tests","2026-08-24","passed","2026-08-24","Delete Products","Products","",""
"","23","Check get a non-existing category by id","API Tests","2026-08-24","passed","2026-08-24","Get Categories","Categories","",""
"","6","Check get single category by id","API Tests","2026-08-24","passed","2026-08-24","Get Categories","Categories","",""
"","6","Check get user information","API Tests","2026-08-24","passed","2026-08-24","Get Users","Users","",""
"","25","Check a non-existing category deletion","API Tests","2026-08-24","passed","2026-08-24","Delete Categories","Categories","",""
"","32","Check invalid user login: non email as email field value","API Tests","2026-08-24","passed","2026-08-24","User Login","Auth","",""
"","22","Check a non-existing user deletion","API Tests","2026-08-24","passed","2026-08-24","Delete Users","Users","",""
"","6","Check get all products by category when category have 0 products","API Tests","2026-08-24","passed","2026-08-24","Get Categories","Categories","",""
"","884","Check get products related by: slug","API Tests","2026-08-24","passed","2026-08-24","Get Products","Products","",""
"","12","Check get list of all categories","API Tests","2026-08-24","passed","2026-08-24","Get Categories","Categories","",""
"","23","Check invalid user login: email field is null","API Tests","2026-08-24","passed","2026-08-24","User Login","Auth","",""
"","151","Check an existing category update, with all body fields","API Tests","2026-08-24","passed","2026-08-24","Update Categories","Categories","",""
"","12","Check an existing user update, without name","API Tests","2026-08-24","passed","2026-08-24","Update Users","Users","",""
"","8","Check login as user","API Tests","2026-08-24","passed","2026-08-24","User Login","Auth","",""
