"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67","Check an existing category deletion","API Tests","2026-08-08","passed","2026-08-08","Delete Categories","Categories","",""
"","58","Check an existing user deletion","API Tests","2026-08-08","passed","2026-08-08","Delete Users","Users","",""
"","156","Check an existing product update","API Tests","2026-08-08","skipped","2026-08-08","Update Products","Products","",""
"","243","Check an existing user update, without email field","API Tests","2026-08-08","passed","2026-08-08","Update Users","Users","",""
"","251","Check invalid retrieving user profile: ","API Tests","2026-08-08","passed","2026-08-08","Retrieving User Profile","Auth","",""
"","33","Check login as user","API Tests","2026-08-08","passed","2026-08-08","User Login","Auth","",""
"","125","Check invalid retrieving user profile: ","API Tests","2026-08-08","passed","2026-08-08","Retrieving User Profile","Auth","",""
"","89","Check get list of all users","API Tests","2026-08-08","passed","2026-08-08","Get Users","Users","",""
"","102","Check a non-existing user deletion","API Tests","2026-08-08","passed","2026-08-08","Delete Users","Users","",""
"","116","Check a non-existing product deletion","API Tests","2026-08-08","passed","2026-08-08","Delete Products","Products","",""
"","131","Check get products with limit query param","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","133","Check get products with limit and offset query param","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","91","Check get all products","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","111","Check invalid user login: password field is null","API Tests","2026-08-08","passed","2026-08-08","User Login","Auth","",""
"","161","Check get products with offset query param","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","122","Check get a non-existing category by id","API Tests","2026-08-08","passed","2026-08-08","Get Categories","Categories","",""
"","211","Check a non-existing user update","API Tests","2026-08-08","passed","2026-08-08","Update Categories","Categories","",""
"","65","Check an existing product deletion","API Tests","2026-08-08","passed","2026-08-08","Delete Products","Products","",""
"","32","Check get product by slug","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","345","Check an existing category update, without image field","API Tests","2026-08-08","passed","2026-08-08","Update Categories","Categories","",""
"","40","Check get user information","API Tests","2026-08-08","passed","2026-08-08","Get Users","Users","",""
"","1005","Check get products related by: id","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","42","Check get single category by slug","API Tests","2026-08-08","passed","2026-08-08","Get Categories","Categories","",""
"","37","Check get product by ID","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","117","Check get a non-existing category by slug","API Tests","2026-08-08","passed","2026-08-08","Get Categories","Categories","",""
"","32","Check get single category by id","API Tests","2026-08-08","passed","2026-08-08","Get Categories","Categories","",""
"","812","Check get products related by: slug","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","868","Check get all products by category","API Tests","2026-08-08","passed","2026-08-08","Get Categories","Categories","",""
"","193","Check invalid user login: non-existent email value","API Tests","2026-08-08","passed","2026-08-08","User Login","Auth","",""
"","97","Check get a non-existing product by ID","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","111","Check get a non-existing product by slug","API Tests","2026-08-08","passed","2026-08-08","Get Products","Products","",""
"","178","Create a new product creation","API Tests","2026-08-08","passed","2026-08-08","Create Products","Products","",""
"","118","Check get a non-existing user ","API Tests","2026-08-08","passed","2026-08-08","Get Users","Users","",""
"","241","Check a new category creation category with whitespaces","API Tests","2026-08-08","passed","2026-08-08","Create Categories","Categories","",""
"","204","Check a non-existing user update","API Tests","2026-08-08","passed","2026-08-08","Update Users","Users","",""
"","134","Check a non-existing category deletion","API Tests","2026-08-08","passed","2026-08-08","Delete Categories","Categories","",""
"","212","Check an existing user update, with all body fields","API Tests","2026-08-08","passed","2026-08-08","Update Users","Users","",""
"","185","Check a new user creation","API Tests","2026-08-08","passed","2026-08-08","Create Users","Users","",""
"","1661","Check a new category creation category without whitespaces","API Tests","2026-08-08","passed","2026-08-08","Create Categories","Categories","",""
"","58","Check an existing user update, without name","API Tests","2026-08-08","passed","2026-08-08","Update Users","Users","",""
"","95","Check refresh access token","API Tests","2026-08-08","passed","2026-08-08","Refreshing Access Token","Auth","",""
"","37","Check an existing category update, without name field","API Tests","2026-08-08","passed","2026-08-08","Update Categories","Categories","",""
"","68","Check retrieving user profile","API Tests","2026-08-08","passed","2026-08-08","Retrieving User Profile","Auth","",""
"","31","Check get list of all categories","API Tests","2026-08-08","passed","2026-08-08","Get Categories","Categories","",""
"","33","Check get all products by category when category have 0 products","API Tests","2026-08-08","passed","2026-08-08","Get Categories","Categories","",""
"","126","Check invalid user login: email field is null","API Tests","2026-08-08","passed","2026-08-08","User Login","Auth","",""
"","129","Check invalid user login: non email as email field value","API Tests","2026-08-08","passed","2026-08-08","User Login","Auth","",""
"","193","Check an existing category update, with all body fields","API Tests","2026-08-08","passed","2026-08-08","Update Categories","Categories","",""
