"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136","Check an existing category update, with all body fields","API Tests","2026-09-17","passed","2026-09-17","Update Categories","Categories","",""
"","85","Check invalid user login: email field is null","API Tests","2026-09-17","passed","2026-09-17","User Login","Auth","",""
"","12","Check get product by ID","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","10","Check get single category by slug","API Tests","2026-09-17","passed","2026-09-17","Get Categories","Categories","",""
"","111","Check an existing category update, without image field","API Tests","2026-09-17","passed","2026-09-17","Update Categories","Categories","",""
"","148","Check a non-existing user update","API Tests","2026-09-17","passed","2026-09-17","Update Users","Users","",""
"","1017","Check get products related by: slug","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","52","Check get products with limit and offset query param","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","1635","Check get all products by category","API Tests","2026-09-17","passed","2026-09-17","Get Categories","Categories","",""
"","296","Check a non-existing user update","API Tests","2026-09-17","passed","2026-09-17","Update Categories","Categories","",""
"","33","Check get a non-existing user ","API Tests","2026-09-17","passed","2026-09-17","Get Users","Users","",""
"","11","Check get single category by id","API Tests","2026-09-17","passed","2026-09-17","Get Categories","Categories","",""
"","172","Check an existing user update, without email field","API Tests","2026-09-17","passed","2026-09-17","Update Users","Users","",""
"","21","Check an existing category deletion","API Tests","2026-09-17","passed","2026-09-17","Delete Categories","Categories","",""
"","173","Check an existing product update","API Tests","2026-09-17","skipped","2026-09-17","Update Products","Products","",""
"","32","Check get all products","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","822","Check a new category creation category with whitespaces","API Tests","2026-09-17","passed","2026-09-17","Create Categories","Categories","",""
"","129","Check invalid retrieving user profile: ","API Tests","2026-09-17","passed","2026-09-17","Retrieving User Profile","Auth","",""
"","21","Check an existing user deletion","API Tests","2026-09-17","passed","2026-09-17","Delete Users","Users","",""
"","22","Check an existing user update, without name","API Tests","2026-09-17","passed","2026-09-17","Update Users","Users","",""
"","200","Create a new product creation","API Tests","2026-09-17","passed","2026-09-17","Create Products","Products","",""
"","33","Check get a non-existing product by ID","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","22","Check retrieving user profile","API Tests","2026-09-17","passed","2026-09-17","Retrieving User Profile","Auth","",""
"","12","Check get list of all categories","API Tests","2026-09-17","passed","2026-09-17","Get Categories","Categories","",""
"","185","Check a new user creation","API Tests","2026-09-17","passed","2026-09-17","Create Users","Users","",""
"","31","Check get a non-existing category by id","API Tests","2026-09-17","passed","2026-09-17","Get Categories","Categories","",""
"","60","Check get products with offset query param","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","21","Check an existing product deletion","API Tests","2026-09-17","passed","2026-09-17","Delete Products","Products","",""
"","666","Check a new category creation category without whitespaces","API Tests","2026-09-17","passed","2026-09-17","Create Categories","Categories","",""
"","11","Check get all products by category when category have 0 products","API Tests","2026-09-17","passed","2026-09-17","Get Categories","Categories","",""
"","12","Check get product by slug","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","42","Check invalid user login: non email as email field value","API Tests","2026-09-17","passed","2026-09-17","User Login","Auth","",""
"","34","Check refresh access token","API Tests","2026-09-17","passed","2026-09-17","Refreshing Access Token","Auth","",""
"","31","Check get a non-existing product by slug","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","31","Check a non-existing user deletion","API Tests","2026-09-17","passed","2026-09-17","Delete Users","Users","",""
"","37","Check invalid retrieving user profile: ","API Tests","2026-09-17","passed","2026-09-17","Retrieving User Profile","Auth","",""
"","42","Check a non-existing category deletion","API Tests","2026-09-17","passed","2026-09-17","Delete Categories","Categories","",""
"","12","Check login as user","API Tests","2026-09-17","passed","2026-09-17","User Login","Auth","",""
"","240","Check an existing user update, with all body fields","API Tests","2026-09-17","passed","2026-09-17","Update Users","Users","",""
"","106","Check a non-existing product deletion","API Tests","2026-09-17","passed","2026-09-17","Delete Products","Products","",""
"","885","Check get products related by: id","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","44","Check invalid user login: password field is null","API Tests","2026-09-17","passed","2026-09-17","User Login","Auth","",""
"","10","Check get user information","API Tests","2026-09-17","passed","2026-09-17","Get Users","Users","",""
"","128","Check get a non-existing category by slug","API Tests","2026-09-17","passed","2026-09-17","Get Categories","Categories","",""
"","33","Check get list of all users","API Tests","2026-09-17","passed","2026-09-17","Get Users","Users","",""
"","108","Check invalid user login: non-existent email value","API Tests","2026-09-17","passed","2026-09-17","User Login","Auth","",""
"","39","Check get products with limit query param","API Tests","2026-09-17","passed","2026-09-17","Get Products","Products","",""
"","13","Check an existing category update, without name field","API Tests","2026-09-17","passed","2026-09-17","Update Categories","Categories","",""
