"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","Check invalid user login: email field is null","API Tests","2026-09-26","passed","2026-09-26","User Login","Auth","",""
"","8","Check an existing category update, without name field","API Tests","2026-09-26","passed","2026-09-26","Update Categories","Categories","",""
"","458","Check a new category creation category without whitespaces","API Tests","2026-09-26","passed","2026-09-26","Create Categories","Categories","",""
"","17","Check an existing user update, without name","API Tests","2026-09-26","passed","2026-09-26","Update Users","Users","",""
"","947","Check get products related by: slug","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","6","Check get single category by slug","API Tests","2026-09-26","passed","2026-09-26","Get Categories","Categories","",""
"","31","Check a non-existing user deletion","API Tests","2026-09-26","passed","2026-09-26","Delete Users","Users","",""
"","13","Check an existing category deletion","API Tests","2026-09-26","passed","2026-09-26","Delete Categories","Categories","",""
"","13","Check an existing user deletion","API Tests","2026-09-26","passed","2026-09-26","Delete Users","Users","",""
"","857","Check get products related by: id","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","46","Check get products with offset query param","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","19","Check invalid retrieving user profile: ","API Tests","2026-09-26","passed","2026-09-26","Retrieving User Profile","Auth","",""
"","471","Check an existing category update, without image field","API Tests","2026-09-26","passed","2026-09-26","Update Categories","Categories","",""
"","509","Check an existing category update, with all body fields","API Tests","2026-09-26","passed","2026-09-26","Update Categories","Categories","",""
"","7","Check get all products by category when category have 0 products","API Tests","2026-09-26","passed","2026-09-26","Get Categories","Categories","",""
"","693","Check get all products by category","API Tests","2026-09-26","passed","2026-09-26","Get Categories","Categories","",""
"","25","Check a non-existing product deletion","API Tests","2026-09-26","passed","2026-09-26","Delete Products","Products","",""
"","160","Check an existing user update, without email field","API Tests","2026-09-26","passed","2026-09-26","Update Users","Users","",""
"","5","Check get user information","API Tests","2026-09-26","passed","2026-09-26","Get Users","Users","",""
"","28","Check refresh access token","API Tests","2026-09-26","passed","2026-09-26","Refreshing Access Token","Auth","",""
"","48","Check invalid retrieving user profile: ","API Tests","2026-09-26","passed","2026-09-26","Retrieving User Profile","Auth","",""
"","26","Check get a non-existing product by slug","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","29","Check get list of all users","API Tests","2026-09-26","passed","2026-09-26","Get Users","Users","",""
"","7","Check login as user","API Tests","2026-09-26","passed","2026-09-26","User Login","Auth","",""
"","56","Check invalid user login: non-existent email value","API Tests","2026-09-26","passed","2026-09-26","User Login","Auth","",""
"","29","Check get all products","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","25","Check get products with limit and offset query param","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","18","Check get a non-existing user ","API Tests","2026-09-26","passed","2026-09-26","Get Users","Users","",""
"","25","Check get products with limit query param","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","161","Create a new product creation","API Tests","2026-09-26","passed","2026-09-26","Create Products","Products","",""
"","24","Check get a non-existing product by ID","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","27","Check get a non-existing category by slug","API Tests","2026-09-26","passed","2026-09-26","Get Categories","Categories","",""
"","181","Check a non-existing user update","API Tests","2026-09-26","passed","2026-09-26","Update Categories","Categories","",""
"","7","Check get product by slug","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","208","Check a new user creation","API Tests","2026-09-26","passed","2026-09-26","Create Users","Users","",""
"","15","Check retrieving user profile","API Tests","2026-09-26","passed","2026-09-26","Retrieving User Profile","Auth","",""
"","23","Check a non-existing category deletion","API Tests","2026-09-26","passed","2026-09-26","Delete Categories","Categories","",""
"","7","Check get product by ID","API Tests","2026-09-26","passed","2026-09-26","Get Products","Products","",""
"","225","Check an existing product update","API Tests","2026-09-26","skipped","2026-09-26","Update Products","Products","",""
"","6","Check get single category by id","API Tests","2026-09-26","passed","2026-09-26","Get Categories","Categories","",""
"","11","Check get list of all categories","API Tests","2026-09-26","passed","2026-09-26","Get Categories","Categories","",""
"","34","Check get a non-existing category by id","API Tests","2026-09-26","passed","2026-09-26","Get Categories","Categories","",""
"","152","Check an existing user update, with all body fields","API Tests","2026-09-26","passed","2026-09-26","Update Users","Users","",""
"","12","Check an existing product deletion","API Tests","2026-09-26","passed","2026-09-26","Delete Products","Products","",""
"","195","Check a non-existing user update","API Tests","2026-09-26","passed","2026-09-26","Update Users","Users","",""
"","464","Check a new category creation category with whitespaces","API Tests","2026-09-26","passed","2026-09-26","Create Categories","Categories","",""
"","27","Check invalid user login: non email as email field value","API Tests","2026-09-26","passed","2026-09-26","User Login","Auth","",""
"","29","Check invalid user login: password field is null","API Tests","2026-09-26","passed","2026-09-26","User Login","Auth","",""
