"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","417","Check a new category creation category with whitespaces","API Tests","2026-07-24","passed","2026-07-24","Create Categories","Categories","",""
"","39","Check invalid retrieving user profile: ","API Tests","2026-07-24","passed","2026-07-24","Retrieving User Profile","Auth","",""
"","112","Check an existing category update, with all body fields","API Tests","2026-07-24","passed","2026-07-24","Update Categories","Categories","",""
"","36","Check get list of all users","API Tests","2026-07-24","passed","2026-07-24","Get Users","Users","",""
"","112","Check an existing user update, with all body fields","API Tests","2026-07-24","passed","2026-07-24","Update Users","Users","",""
"","42","Check get list of all categories","API Tests","2026-07-24","passed","2026-07-24","Get Categories","Categories","",""
"","14","Check get category by ID","API Tests","2026-07-24","passed","2026-07-24","Get Categories","Categories","",""
"","114","Check an existing user update, without email field","API Tests","2026-07-24","passed","2026-07-24","Update Users","Users","",""
"","26","Check retrieving user profile","API Tests","2026-07-24","passed","2026-07-24","Retrieving User Profile","Auth","",""
"","42","Check invalid user login: non email as email field value","API Tests","2026-07-24","passed","2026-07-24","User Login","Auth","",""
"","42","Check invalid user login: email field is null","API Tests","2026-07-24","passed","2026-07-24","User Login","Auth","",""
"","142","Check a new user creation","API Tests","2026-07-24","passed","2026-07-24","Create Users","Users","",""
"","120","Check a non-existing user update","API Tests","2026-07-24","passed","2026-07-24","Update Categories","Categories","",""
"","26","Check an existing user update, without name","API Tests","2026-07-24","passed","2026-07-24","Update Users","Users","",""
"","13","Check login as user","API Tests","2026-07-24","passed","2026-07-24","User Login","Auth","",""
"","21","Check an existing user deletion","API Tests","2026-07-24","passed","2026-07-24","Delete Users","Users","",""
"","67","Check invalid user login: non-existent email value","API Tests","2026-07-24","passed","2026-07-24","User Login","Auth","",""
"","13","Check an existing category update, without name field","API Tests","2026-07-24","passed","2026-07-24","Update Categories","Categories","",""
"","10","Check get user information","API Tests","2026-07-24","passed","2026-07-24","Get Users","Users","",""
"","137","Check an existing category update, without image field","API Tests","2026-07-24","passed","2026-07-24","Update Categories","Categories","",""
"","42","Check invalid user login: password field is null","API Tests","2026-07-24","passed","2026-07-24","User Login","Auth","",""
"","40","Check a non-existing category deletion","API Tests","2026-07-24","passed","2026-07-24","Delete Categories","Categories","",""
"","175","Check a non-existing user update","API Tests","2026-07-24","passed","2026-07-24","Update Users","Users","",""
"","45","Check get a non-existing category","API Tests","2026-07-24","passed","2026-07-24","Get Categories","Categories","",""
"","141","Create a new product creation","API Tests","2026-07-24","passed","2026-07-24","Create Products","Products","",""
"","73","Check invalid retrieving user profile: ","API Tests","2026-07-24","passed","2026-07-24","Retrieving User Profile","Auth","",""
"","34","Check refresh access token","API Tests","2026-07-24","passed","2026-07-24","Refreshing Access Token","Auth","",""
"","218","Check a new category creation category without whitespaces","API Tests","2026-07-24","passed","2026-07-24","Create Categories","Categories","",""
"","47","Check a non-existing user deletion","API Tests","2026-07-24","passed","2026-07-24","Delete Users","Users","",""
"","41","Check get a non-existing user ","API Tests","2026-07-24","passed","2026-07-24","Get Users","Users","",""
"","21","Check an existing category deletion","API Tests","2026-07-24","passed","2026-07-24","Delete Categories","Categories","",""
