"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","188","Check get all products","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","1593","Check an existing category update, with all body fields","API Tests","2026-09-07","passed","2026-09-07","Update Categories","Categories","",""
"","63","Check get product by slug","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","207","Check a non-existing product deletion","API Tests","2026-09-07","passed","2026-09-07","Delete Products","Products","",""
"","205","Check invalid user login: non-existent email value","API Tests","2026-09-07","passed","2026-09-07","User Login","Auth","",""
"","234","Check an existing user update, without email field","API Tests","2026-09-07","passed","2026-09-07","Update Users","Users","",""
"","190","Check get products with limit and offset query param","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","215","Check an existing category update, without image field","API Tests","2026-09-07","passed","2026-09-07","Update Categories","Categories","",""
"","129","Check retrieving user profile","API Tests","2026-09-07","passed","2026-09-07","Retrieving User Profile","Auth","",""
"","299","Check a non-existing user update","API Tests","2026-09-07","passed","2026-09-07","Update Categories","Categories","",""
"","66","Check an existing category update, without name field","API Tests","2026-09-07","passed","2026-09-07","Update Categories","Categories","",""
"","299","Check a new user creation","API Tests","2026-09-07","passed","2026-09-07","Create Users","Users","",""
"","209","Check invalid retrieving user profile: ","API Tests","2026-09-07","passed","2026-09-07","Retrieving User Profile","Auth","",""
"","207","Check get list of all users","API Tests","2026-09-07","passed","2026-09-07","Get Users","Users","",""
"","214","Check an existing product update","API Tests","2026-09-07","skipped","2026-09-07","Update Products","Products","",""
"","63","Check get single category by id","API Tests","2026-09-07","passed","2026-09-07","Get Categories","Categories","",""
"","203","Check a non-existing category deletion","API Tests","2026-09-07","passed","2026-09-07","Delete Categories","Categories","",""
"","189","Check get a non-existing product by slug","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","199","Check get products with limit query param","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","194","Check invalid user login: password field is null","API Tests","2026-09-07","passed","2026-09-07","User Login","Auth","",""
"","69","Check login as user","API Tests","2026-09-07","passed","2026-09-07","User Login","Auth","",""
"","1320","Check get products related by: slug","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","1237","Check get all products by category","API Tests","2026-09-07","passed","2026-09-07","Get Categories","Categories","",""
"","196","Check get a non-existing category by id","API Tests","2026-09-07","passed","2026-09-07","Get Categories","Categories","",""
"","631","Check a new category creation category without whitespaces","API Tests","2026-09-07","passed","2026-09-07","Create Categories","Categories","",""
"","193","Check get a non-existing category by slug","API Tests","2026-09-07","passed","2026-09-07","Get Categories","Categories","",""
"","125","Check an existing user deletion","API Tests","2026-09-07","passed","2026-09-07","Delete Users","Users","",""
"","191","Check get a non-existing product by ID","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","199","Check invalid user login: email field is null","API Tests","2026-09-07","passed","2026-09-07","User Login","Auth","",""
"","125","Check an existing product deletion","API Tests","2026-09-07","passed","2026-09-07","Delete Products","Products","",""
"","200","Check invalid retrieving user profile: ","API Tests","2026-09-07","passed","2026-09-07","Retrieving User Profile","Auth","",""
"","202","Check refresh access token","API Tests","2026-09-07","passed","2026-09-07","Refreshing Access Token","Auth","",""
"","125","Check an existing category deletion","API Tests","2026-09-07","passed","2026-09-07","Delete Categories","Categories","",""
"","64","Check get product by ID","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","219","Create a new product creation","API Tests","2026-09-07","passed","2026-09-07","Create Products","Products","",""
"","220","Check an existing user update, with all body fields","API Tests","2026-09-07","passed","2026-09-07","Update Users","Users","",""
"","314","Check get products with offset query param","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
"","193","Check invalid user login: non email as email field value","API Tests","2026-09-07","passed","2026-09-07","User Login","Auth","",""
"","190","Check get a non-existing user ","API Tests","2026-09-07","passed","2026-09-07","Get Users","Users","",""
"","587","Check a new category creation category with whitespaces","API Tests","2026-09-07","passed","2026-09-07","Create Categories","Categories","",""
"","64","Check get list of all categories","API Tests","2026-09-07","passed","2026-09-07","Get Categories","Categories","",""
"","62","Check get all products by category when category have 0 products","API Tests","2026-09-07","passed","2026-09-07","Get Categories","Categories","",""
"","187","Check a non-existing user deletion","API Tests","2026-09-07","passed","2026-09-07","Delete Users","Users","",""
"","339","Check a non-existing user update","API Tests","2026-09-07","passed","2026-09-07","Update Users","Users","",""
"","64","Check get single category by slug","API Tests","2026-09-07","passed","2026-09-07","Get Categories","Categories","",""
"","132","Check an existing user update, without name","API Tests","2026-09-07","passed","2026-09-07","Update Users","Users","",""
"","64","Check get user information","API Tests","2026-09-07","passed","2026-09-07","Get Users","Users","",""
"","1422","Check get products related by: id","API Tests","2026-09-07","passed","2026-09-07","Get Products","Products","",""
