"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","192","Check get list of all users","API Tests","2026-09-11","passed","2026-09-11","Get Users","Users","",""
"","65","Check login as user","API Tests","2026-09-11","passed","2026-09-11","User Login","Auth","",""
"","1810","Check a new category creation category with whitespaces","API Tests","2026-09-11","passed","2026-09-11","Create Categories","Categories","",""
"","191","Check get a non-existing product by slug","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","323","Create a new product creation","API Tests","2026-09-11","passed","2026-09-11","Create Products","Products","",""
"","197","Check refresh access token","API Tests","2026-09-11","passed","2026-09-11","Refreshing Access Token","Auth","",""
"","364","Check a new category creation category without whitespaces","API Tests","2026-09-11","passed","2026-09-11","Create Categories","Categories","",""
"","206","Check invalid user login: email field is null","API Tests","2026-09-11","passed","2026-09-11","User Login","Auth","",""
"","326","Check get products with offset query param","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","66","Check get product by slug","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","369","Check a new user creation","API Tests","2026-09-11","passed","2026-09-11","Create Users","Users","",""
"","132","Check retrieving user profile","API Tests","2026-09-11","passed","2026-09-11","Retrieving User Profile","Auth","",""
"","187","Check get all products","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","205","Check invalid retrieving user profile: ","API Tests","2026-09-11","passed","2026-09-11","Retrieving User Profile","Auth","",""
"","131","Check an existing user deletion","API Tests","2026-09-11","passed","2026-09-11","Delete Users","Users","",""
"","190","Check get products with limit and offset query param","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","1635","Check get all products by category","API Tests","2026-09-11","passed","2026-09-11","Get Categories","Categories","",""
"","194","Check invalid user login: non email as email field value","API Tests","2026-09-11","passed","2026-09-11","User Login","Auth","",""
"","193","Check a non-existing category deletion","API Tests","2026-09-11","passed","2026-09-11","Delete Categories","Categories","",""
"","196","Check get products with limit query param","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","65","Check get product by ID","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","334","Check a non-existing user update","API Tests","2026-09-11","passed","2026-09-11","Update Users","Users","",""
"","172","Check an existing category update, without image field","API Tests","2026-09-11","passed","2026-09-11","Update Categories","Categories","",""
"","339","Check a non-existing user update","API Tests","2026-09-11","passed","2026-09-11","Update Categories","Categories","",""
"","207","Check invalid user login: non-existent email value","API Tests","2026-09-11","passed","2026-09-11","User Login","Auth","",""
"","192","Check a non-existing user deletion","API Tests","2026-09-11","passed","2026-09-11","Delete Users","Users","",""
"","284","Check an existing category update, with all body fields","API Tests","2026-09-11","passed","2026-09-11","Update Categories","Categories","",""
"","127","Check an existing user update, without name","API Tests","2026-09-11","passed","2026-09-11","Update Users","Users","",""
"","67","Check get list of all categories","API Tests","2026-09-11","passed","2026-09-11","Get Categories","Categories","",""
"","190","Check get a non-existing user ","API Tests","2026-09-11","passed","2026-09-11","Get Users","Users","",""
"","67","Check get all products by category when category have 0 products","API Tests","2026-09-11","passed","2026-09-11","Get Categories","Categories","",""
"","63","Check get single category by id","API Tests","2026-09-11","passed","2026-09-11","Get Categories","Categories","",""
"","191","Check get a non-existing product by ID","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","268","Check an existing user update, without email field","API Tests","2026-09-11","passed","2026-09-11","Update Users","Users","",""
"","127","Check an existing product deletion","API Tests","2026-09-11","passed","2026-09-11","Delete Products","Products","",""
"","63","Check get user information","API Tests","2026-09-11","passed","2026-09-11","Get Users","Users","",""
"","284","Check an existing user update, with all body fields","API Tests","2026-09-11","passed","2026-09-11","Update Users","Users","",""
"","1273","Check get products related by: id","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","67","Check an existing category update, without name field","API Tests","2026-09-11","passed","2026-09-11","Update Categories","Categories","",""
"","191","Check a non-existing product deletion","API Tests","2026-09-11","passed","2026-09-11","Delete Products","Products","",""
"","193","Check invalid retrieving user profile: ","API Tests","2026-09-11","passed","2026-09-11","Retrieving User Profile","Auth","",""
"","200","Check get a non-existing category by slug","API Tests","2026-09-11","passed","2026-09-11","Get Categories","Categories","",""
"","1291","Check get products related by: slug","API Tests","2026-09-11","passed","2026-09-11","Get Products","Products","",""
"","193","Check invalid user login: password field is null","API Tests","2026-09-11","passed","2026-09-11","User Login","Auth","",""
"","126","Check an existing category deletion","API Tests","2026-09-11","passed","2026-09-11","Delete Categories","Categories","",""
"","200","Check get a non-existing category by id","API Tests","2026-09-11","passed","2026-09-11","Get Categories","Categories","",""
"","259","Check an existing product update","API Tests","2026-09-11","skipped","2026-09-11","Update Products","Products","",""
"","64","Check get single category by slug","API Tests","2026-09-11","passed","2026-09-11","Get Categories","Categories","",""
