"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","452","Check a non-existing user update","API Tests","2026-08-10","passed","2026-08-10","Update Categories","Categories","",""
"","308","Check an existing user update, without email field","API Tests","2026-08-10","passed","2026-08-10","Update Users","Users","",""
"","281","Check get list of all categories","API Tests","2026-08-10","passed","2026-08-10","Get Categories","Categories","",""
"","283","Check get a non-existing product by ID","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","278","Check get products with limit query param","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","93","Check get single category by id","API Tests","2026-08-10","passed","2026-08-10","Get Categories","Categories","",""
"","280","Check get a non-existing user ","API Tests","2026-08-10","passed","2026-08-10","Get Users","Users","",""
"","372","Check get list of all users","API Tests","2026-08-10","passed","2026-08-10","Get Users","Users","",""
"","279","Check a non-existing user deletion","API Tests","2026-08-10","passed","2026-08-10","Delete Users","Users","",""
"","1451","Check get products related by: id","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","232","Check an existing product update","API Tests","2026-08-10","skipped","2026-08-10","Update Products","Products","",""
"","302","Check invalid user login: password field is null","API Tests","2026-08-10","passed","2026-08-10","User Login","Auth","",""
"","277","Check get a non-existing category by slug","API Tests","2026-08-10","passed","2026-08-10","Get Categories","Categories","",""
"","261","Create a new product creation","API Tests","2026-08-10","passed","2026-08-10","Create Products","Products","",""
"","183","Check retrieving user profile","API Tests","2026-08-10","passed","2026-08-10","Retrieving User Profile","Auth","",""
"","1357","Check get products related by: slug","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","184","Check an existing user deletion","API Tests","2026-08-10","passed","2026-08-10","Delete Users","Users","",""
"","93","Check an existing category update, without name field","API Tests","2026-08-10","passed","2026-08-10","Update Categories","Categories","",""
"","284","Check get a non-existing product by slug","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","337","Check an existing user update, with all body fields","API Tests","2026-08-10","passed","2026-08-10","Update Users","Users","",""
"","92","Check get single category by slug","API Tests","2026-08-10","passed","2026-08-10","Get Categories","Categories","",""
"","284","Check invalid user login: non email as email field value","API Tests","2026-08-10","passed","2026-08-10","User Login","Auth","",""
"","96","Check login as user","API Tests","2026-08-10","passed","2026-08-10","User Login","Auth","",""
"","311","Check invalid user login: email field is null","API Tests","2026-08-10","passed","2026-08-10","User Login","Auth","",""
"","370","Check a new user creation","API Tests","2026-08-10","passed","2026-08-10","Create Users","Users","",""
"","275","Check an existing category update, with all body fields","API Tests","2026-08-10","passed","2026-08-10","Update Categories","Categories","",""
"","373","Check invalid retrieving user profile: ","API Tests","2026-08-10","passed","2026-08-10","Retrieving User Profile","Auth","",""
"","280","Check refresh access token","API Tests","2026-08-10","passed","2026-08-10","Refreshing Access Token","Auth","",""
"","386","Check a non-existing user update","API Tests","2026-08-10","passed","2026-08-10","Update Users","Users","",""
"","297","Check get a non-existing category by id","API Tests","2026-08-10","passed","2026-08-10","Get Categories","Categories","",""
"","369","Check invalid user login: non-existent email value","API Tests","2026-08-10","passed","2026-08-10","User Login","Auth","",""
"","92","Check get user information","API Tests","2026-08-10","passed","2026-08-10","Get Users","Users","",""
"","92","Check get product by slug","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","236","Check an existing category update, without image field","API Tests","2026-08-10","passed","2026-08-10","Update Categories","Categories","",""
"","565","Check get products with offset query param","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","757","Check a new category creation category with whitespaces","API Tests","2026-08-10","passed","2026-08-10","Create Categories","Categories","",""
"","382","Check get all products","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","185","Check an existing user update, without name","API Tests","2026-08-10","passed","2026-08-10","Update Users","Users","",""
"","92","Check get all products by category when category have 0 products","API Tests","2026-08-10","passed","2026-08-10","Get Categories","Categories","",""
"","92","Check get product by ID","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","183","Check an existing product deletion","API Tests","2026-08-10","passed","2026-08-10","Delete Products","Products","",""
"","281","Check a non-existing product deletion","API Tests","2026-08-10","passed","2026-08-10","Delete Products","Products","",""
"","808","Check a new category creation category without whitespaces","API Tests","2026-08-10","passed","2026-08-10","Create Categories","Categories","",""
"","280","Check invalid retrieving user profile: ","API Tests","2026-08-10","passed","2026-08-10","Retrieving User Profile","Auth","",""
"","278","Check get products with limit and offset query param","API Tests","2026-08-10","passed","2026-08-10","Get Products","Products","",""
"","1785","Check get all products by category","API Tests","2026-08-10","passed","2026-08-10","Get Categories","Categories","",""
"","181","Check an existing category deletion","API Tests","2026-08-10","passed","2026-08-10","Delete Categories","Categories","",""
"","309","Check a non-existing category deletion","API Tests","2026-08-10","passed","2026-08-10","Delete Categories","Categories","",""
