"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","115","Check an existing category deletion","API Tests","2026-08-12","passed","2026-08-12","Delete Categories","Categories","",""
"","123","Check an existing user update, without name","API Tests","2026-08-12","passed","2026-08-12","Update Users","Users","",""
"","188","Check get products with limit and offset query param","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","197","Check an existing category update, without image field","API Tests","2026-08-12","passed","2026-08-12","Update Categories","Categories","",""
"","954","Check get all products by category","API Tests","2026-08-12","passed","2026-08-12","Get Categories","Categories","",""
"","399","Check a new category creation category with whitespaces","API Tests","2026-08-12","passed","2026-08-12","Create Categories","Categories","",""
"","354","Create a new product creation","API Tests","2026-08-12","passed","2026-08-12","Create Products","Products","",""
"","267","Check invalid user login: non-existent email value","API Tests","2026-08-12","passed","2026-08-12","User Login","Auth","",""
"","59","Check an existing category update, without name field","API Tests","2026-08-12","passed","2026-08-12","Update Categories","Categories","",""
"","184","Check get products with limit query param","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","60","Check get all products by category when category have 0 products","API Tests","2026-08-12","passed","2026-08-12","Get Categories","Categories","",""
"","202","Check a non-existing category deletion","API Tests","2026-08-12","passed","2026-08-12","Delete Categories","Categories","",""
"","59","Check get single category by id","API Tests","2026-08-12","passed","2026-08-12","Get Categories","Categories","",""
"","243","Check get list of all users","API Tests","2026-08-12","passed","2026-08-12","Get Users","Users","",""
"","182","Check invalid user login: email field is null","API Tests","2026-08-12","passed","2026-08-12","User Login","Auth","",""
"","199","Check an existing product update","API Tests","2026-08-12","skipped","2026-08-12","Update Products","Products","",""
"","298","Check a non-existing user update","API Tests","2026-08-12","passed","2026-08-12","Update Categories","Categories","",""
"","179","Check get all products","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","401","Check a new user creation","API Tests","2026-08-12","passed","2026-08-12","Create Users","Users","",""
"","329","Check an existing user update, with all body fields","API Tests","2026-08-12","passed","2026-08-12","Update Users","Users","",""
"","558","Check a new category creation category without whitespaces","API Tests","2026-08-12","passed","2026-08-12","Create Categories","Categories","",""
"","261","Check invalid retrieving user profile: ","API Tests","2026-08-12","passed","2026-08-12","Retrieving User Profile","Auth","",""
"","59","Check get list of all categories","API Tests","2026-08-12","passed","2026-08-12","Get Categories","Categories","",""
"","177","Check a non-existing user deletion","API Tests","2026-08-12","passed","2026-08-12","Delete Users","Users","",""
"","180","Check refresh access token","API Tests","2026-08-12","passed","2026-08-12","Refreshing Access Token","Auth","",""
"","118","Check retrieving user profile","API Tests","2026-08-12","passed","2026-08-12","Retrieving User Profile","Auth","",""
"","118","Check an existing product deletion","API Tests","2026-08-12","passed","2026-08-12","Delete Products","Products","",""
"","181","Check invalid user login: non email as email field value","API Tests","2026-08-12","passed","2026-08-12","User Login","Auth","",""
"","207","Check invalid user login: password field is null","API Tests","2026-08-12","passed","2026-08-12","User Login","Auth","",""
"","315","Check get products with offset query param","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","254","Check an existing user update, without email field","API Tests","2026-08-12","passed","2026-08-12","Update Users","Users","",""
"","176","Check get a non-existing category by id","API Tests","2026-08-12","passed","2026-08-12","Get Categories","Categories","",""
"","59","Check get user information","API Tests","2026-08-12","passed","2026-08-12","Get Users","Users","",""
"","212","Check an existing category update, with all body fields","API Tests","2026-08-12","passed","2026-08-12","Update Categories","Categories","",""
"","59","Check get product by ID","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","58","Check get single category by slug","API Tests","2026-08-12","passed","2026-08-12","Get Categories","Categories","",""
"","195","Check get a non-existing category by slug","API Tests","2026-08-12","passed","2026-08-12","Get Categories","Categories","",""
"","115","Check an existing user deletion","API Tests","2026-08-12","passed","2026-08-12","Delete Users","Users","",""
"","192","Check get a non-existing product by ID","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","178","Check get a non-existing user ","API Tests","2026-08-12","passed","2026-08-12","Get Users","Users","",""
"","177","Check get a non-existing product by slug","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","319","Check a non-existing user update","API Tests","2026-08-12","passed","2026-08-12","Update Users","Users","",""
"","59","Check get product by slug","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","1054","Check get products related by: slug","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","1251","Check get products related by: id","API Tests","2026-08-12","passed","2026-08-12","Get Products","Products","",""
"","198","Check invalid retrieving user profile: ","API Tests","2026-08-12","passed","2026-08-12","Retrieving User Profile","Auth","",""
"","182","Check a non-existing product deletion","API Tests","2026-08-12","passed","2026-08-12","Delete Products","Products","",""
"","60","Check login as user","API Tests","2026-08-12","passed","2026-08-12","User Login","Auth","",""
