"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Check get all products by category when category have 0 products","API Tests","2026-09-03","failed","2026-09-03","Get Categories","Categories","",""
"","0","Check retrieving user profile","API Tests","2026-09-03","failed","2026-09-03","Retrieving User Profile","Auth","",""
"","52","Check invalid user login: non-existent email value","API Tests","2026-09-03","passed","2026-09-03","User Login","Auth","",""
"","0","Check get product by ID","API Tests","2026-09-03","failed","2026-09-03","Get Products","Products","",""
"","0","Check an existing user update, without name","API Tests","2026-09-03","failed","2026-09-03","Update Users","Users","",""
"","26","Check invalid user login: email field is null","API Tests","2026-09-03","passed","2026-09-03","User Login","Auth","",""
"","21","Check get a non-existing product by ID","API Tests","2026-09-03","passed","2026-09-03","Get Products","Products","",""
"","0","Check get single category by id","API Tests","2026-09-03","failed","2026-09-03","Get Categories","Categories","",""
"","0","Check an existing category deletion","API Tests","2026-09-03","failed","2026-09-03","Delete Categories","Categories","",""
"","47","Check invalid retrieving user profile: ","API Tests","2026-09-03","passed","2026-09-03","Retrieving User Profile","Auth","",""
"","0","Check an existing category update, without image field","API Tests","2026-09-03","failed","2026-09-03","Update Categories","Categories","",""
"","45","Check get list of all users","API Tests","2026-09-03","passed","2026-09-03","Get Users","Users","",""
"","29","Check invalid user login: non email as email field value","API Tests","2026-09-03","passed","2026-09-03","User Login","Auth","",""
"","0","Check an existing user update, with all body fields","API Tests","2026-09-03","failed","2026-09-03","Update Users","Users","",""
"","0","Check an existing category update, with all body fields","API Tests","2026-09-03","failed","2026-09-03","Update Categories","Categories","",""
"","19","Check a non-existing user deletion","API Tests","2026-09-03","passed","2026-09-03","Delete Users","Users","",""
"","0","Check get all products","API Tests","2026-09-03","failed","2026-09-03","Get Products","Products","",""
"","23","Check invalid user login: password field is null","API Tests","2026-09-03","passed","2026-09-03","User Login","Auth","",""
"","29","Check get products with offset query param","API Tests","2026-09-03","passed","2026-09-03","Get Products","Products","",""
"","0","Check login as user","API Tests","2026-09-03","failed","2026-09-03","User Login","Auth","",""
"","0","Check an existing category update, without name field","API Tests","2026-09-03","failed","2026-09-03","Update Categories","Categories","",""
"","1455","Check a non-existing user update","API Tests","2026-09-03","failed","2026-09-03","Update Categories","Categories","",""
"","0","Check an existing user update, without email field","API Tests","2026-09-03","failed","2026-09-03","Update Users","Users","",""
"","0","Check get list of all categories","API Tests","2026-09-03","failed","2026-09-03","Get Categories","Categories","",""
"","1610","Check a new user creation","API Tests","2026-09-03","failed","2026-09-03","Create Users","Users","",""
"","23","Check get a non-existing product by slug","API Tests","2026-09-03","passed","2026-09-03","Get Products","Products","",""
"","1573","Check a non-existing user update","API Tests","2026-09-03","failed","2026-09-03","Update Users","Users","",""
"","0","Check get user information","API Tests","2026-09-03","failed","2026-09-03","Get Users","Users","",""
"","0","Check get single category by slug","API Tests","2026-09-03","failed","2026-09-03","Get Categories","Categories","",""
"","20","Check get products with limit and offset query param","API Tests","2026-09-03","passed","2026-09-03","Get Products","Products","",""
"","21","Check get a non-existing category by slug","API Tests","2026-09-03","passed","2026-09-03","Get Categories","Categories","",""
"","23","Check get products with limit query param","API Tests","2026-09-03","passed","2026-09-03","Get Products","Products","",""
"","26","Check get a non-existing category by id","API Tests","2026-09-03","passed","2026-09-03","Get Categories","Categories","",""
"","0","Check an existing product update","API Tests","2026-09-03","skipped","2026-09-03","Update Products","Products","",""
"","0","Check refresh access token","API Tests","2026-09-03","failed","2026-09-03","Refreshing Access Token","Auth","",""
"","24","Check a non-existing product deletion","API Tests","2026-09-03","passed","2026-09-03","Delete Products","Products","",""
"","21","Check invalid retrieving user profile: ","API Tests","2026-09-03","passed","2026-09-03","Retrieving User Profile","Auth","",""
"","0","Check get product by slug","API Tests","2026-09-03","failed","2026-09-03","Get Products","Products","",""
"","0","Create a new product creation","API Tests","2026-09-03","failed","2026-09-03","Create Products","Products","",""
"","0","Check get all products by category","API Tests","2026-09-03","failed","2026-09-03","Get Categories","Categories","",""
"","0","Check get products related by: id","API Tests","2026-09-03","failed","2026-09-03","Get Products","Products","",""
"","0","Check an existing user deletion","API Tests","2026-09-03","failed","2026-09-03","Delete Users","Users","",""
"","1681","Check a new category creation category without whitespaces","API Tests","2026-09-03","failed","2026-09-03","Create Categories","Categories","",""
"","0","Check an existing product deletion","API Tests","2026-09-03","failed","2026-09-03","Delete Products","Products","",""
"","23","Check get a non-existing user ","API Tests","2026-09-03","passed","2026-09-03","Get Users","Users","",""
"","25","Check a non-existing category deletion","API Tests","2026-09-03","passed","2026-09-03","Delete Categories","Categories","",""
"","0","Check get products related by: slug","API Tests","2026-09-03","failed","2026-09-03","Get Products","Products","",""
"","1708","Check a new category creation category with whitespaces","API Tests","2026-09-03","failed","2026-09-03","Create Categories","Categories","",""
