"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","198","Check invalid user login: password field is null","API Tests","2026-08-16","passed","2026-08-16","User Login","Auth","",""
"","241","Check an existing category update, with all body fields","API Tests","2026-08-16","passed","2026-08-16","Update Categories","Categories","",""
"","208","Check get a non-existing user ","API Tests","2026-08-16","passed","2026-08-16","Get Users","Users","",""
"","209","Check invalid user login: non-existent email value","API Tests","2026-08-16","passed","2026-08-16","User Login","Auth","",""
"","64","Check get single category by slug","API Tests","2026-08-16","passed","2026-08-16","Get Categories","Categories","",""
"","203","Check invalid retrieving user profile: ","API Tests","2026-08-16","passed","2026-08-16","Retrieving User Profile","Auth","",""
"","1066","Check get products related by: id","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","188","Check an existing product update","API Tests","2026-08-16","skipped","2026-08-16","Update Products","Products","",""
"","139","Check retrieving user profile","API Tests","2026-08-16","passed","2026-08-16","Retrieving User Profile","Auth","",""
"","65","Check get single category by id","API Tests","2026-08-16","passed","2026-08-16","Get Categories","Categories","",""
"","206","Check get a non-existing product by slug","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","307","Check an existing user update, without email field","API Tests","2026-08-16","passed","2026-08-16","Update Users","Users","",""
"","338","Check a new category creation category without whitespaces","API Tests","2026-08-16","passed","2026-08-16","Create Categories","Categories","",""
"","1029","Check get all products by category","API Tests","2026-08-16","passed","2026-08-16","Get Categories","Categories","",""
"","194","Check invalid user login: email field is null","API Tests","2026-08-16","passed","2026-08-16","User Login","Auth","",""
"","211","Check invalid retrieving user profile: ","API Tests","2026-08-16","passed","2026-08-16","Retrieving User Profile","Auth","",""
"","219","Check invalid user login: non email as email field value","API Tests","2026-08-16","passed","2026-08-16","User Login","Auth","",""
"","1165","Check get products related by: slug","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","127","Check an existing user deletion","API Tests","2026-08-16","passed","2026-08-16","Delete Users","Users","",""
"","192","Check get products with limit and offset query param","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","129","Check an existing product deletion","API Tests","2026-08-16","passed","2026-08-16","Delete Products","Products","",""
"","67","Check login as user","API Tests","2026-08-16","passed","2026-08-16","User Login","Auth","",""
"","128","Check an existing user update, without name","API Tests","2026-08-16","passed","2026-08-16","Update Users","Users","",""
"","212","Check get a non-existing product by ID","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","198","Check a non-existing product deletion","API Tests","2026-08-16","passed","2026-08-16","Delete Products","Products","",""
"","200","Check refresh access token","API Tests","2026-08-16","passed","2026-08-16","Refreshing Access Token","Auth","",""
"","197","Check get a non-existing category by id","API Tests","2026-08-16","passed","2026-08-16","Get Categories","Categories","",""
"","289","Check a non-existing user update","API Tests","2026-08-16","passed","2026-08-16","Update Users","Users","",""
"","65","Check get product by ID","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","269","Check an existing user update, with all body fields","API Tests","2026-08-16","passed","2026-08-16","Update Users","Users","",""
"","64","Check get user information","API Tests","2026-08-16","passed","2026-08-16","Get Users","Users","",""
"","399","Check get products with offset query param","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","177","Create a new product creation","API Tests","2026-08-16","passed","2026-08-16","Create Products","Products","",""
"","209","Check a non-existing category deletion","API Tests","2026-08-16","passed","2026-08-16","Delete Categories","Categories","",""
"","291","Check a new user creation","API Tests","2026-08-16","passed","2026-08-16","Create Users","Users","",""
"","213","Check an existing category update, without image field","API Tests","2026-08-16","passed","2026-08-16","Update Categories","Categories","",""
"","66","Check get all products by category when category have 0 products","API Tests","2026-08-16","passed","2026-08-16","Get Categories","Categories","",""
"","127","Check an existing category deletion","API Tests","2026-08-16","passed","2026-08-16","Delete Categories","Categories","",""
"","192","Check a non-existing user deletion","API Tests","2026-08-16","passed","2026-08-16","Delete Users","Users","",""
"","256","Check get list of all users","API Tests","2026-08-16","passed","2026-08-16","Get Users","Users","",""
"","322","Check a new category creation category with whitespaces","API Tests","2026-08-16","passed","2026-08-16","Create Categories","Categories","",""
"","270","Check get list of all categories","API Tests","2026-08-16","passed","2026-08-16","Get Categories","Categories","",""
"","195","Check get a non-existing category by slug","API Tests","2026-08-16","passed","2026-08-16","Get Categories","Categories","",""
"","194","Check get products with limit query param","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","67","Check an existing category update, without name field","API Tests","2026-08-16","passed","2026-08-16","Update Categories","Categories","",""
"","264","Check get all products","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","64","Check get product by slug","API Tests","2026-08-16","passed","2026-08-16","Get Products","Products","",""
"","440","Check a non-existing user update","API Tests","2026-08-16","passed","2026-08-16","Update Categories","Categories","",""
