"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","Check get product by slug","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","111","Check get a non-existing category by slug","API Tests","2026-08-21","passed","2026-08-21","Get Categories","Categories","",""
"","239","Check get all products","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","70","Check an existing category deletion","API Tests","2026-08-21","passed","2026-08-21","Delete Categories","Categories","",""
"","263","Create a new product creation","API Tests","2026-08-21","passed","2026-08-21","Create Products","Products","",""
"","252","Check an existing category update, without image field","API Tests","2026-08-21","passed","2026-08-21","Update Categories","Categories","",""
"","170","Check a non-existing product deletion","API Tests","2026-08-21","passed","2026-08-21","Delete Products","Products","",""
"","35","Check an existing category update, without name field","API Tests","2026-08-21","passed","2026-08-21","Update Categories","Categories","",""
"","115","Check get a non-existing user ","API Tests","2026-08-21","passed","2026-08-21","Get Users","Users","",""
"","127","Check refresh access token","API Tests","2026-08-21","passed","2026-08-21","Refreshing Access Token","Auth","",""
"","126","Check invalid user login: non email as email field value","API Tests","2026-08-21","passed","2026-08-21","User Login","Auth","",""
"","255","Check a new category creation category with whitespaces","API Tests","2026-08-21","passed","2026-08-21","Create Categories","Categories","",""
"","819","Check get all products by category","API Tests","2026-08-21","passed","2026-08-21","Get Categories","Categories","",""
"","147","Check get a non-existing product by slug","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","78","Check retrieving user profile","API Tests","2026-08-21","passed","2026-08-21","Retrieving User Profile","Auth","",""
"","164","Check an existing product update","API Tests","2026-08-21","skipped","2026-08-21","Update Products","Products","",""
"","142","Check get products with limit query param","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","1084","Check get products related by: id","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","231","Check an existing user update, without email field","API Tests","2026-08-21","passed","2026-08-21","Update Users","Users","",""
"","35","Check get all products by category when category have 0 products","API Tests","2026-08-21","passed","2026-08-21","Get Categories","Categories","",""
"","213","Check a non-existing user update","API Tests","2026-08-21","passed","2026-08-21","Update Users","Users","",""
"","128","Check invalid user login: password field is null","API Tests","2026-08-21","passed","2026-08-21","User Login","Auth","",""
"","117","Check get products with limit and offset query param","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","73","Check get list of all categories","API Tests","2026-08-21","passed","2026-08-21","Get Categories","Categories","",""
"","229","Check invalid user login: non-existent email value","API Tests","2026-08-21","passed","2026-08-21","User Login","Auth","",""
"","201","Check get list of all users","API Tests","2026-08-21","passed","2026-08-21","Get Users","Users","",""
"","250","Check an existing category update, with all body fields","API Tests","2026-08-21","passed","2026-08-21","Update Categories","Categories","",""
"","317","Check a new category creation category without whitespaces","API Tests","2026-08-21","passed","2026-08-21","Create Categories","Categories","",""
"","282","Check a new user creation","API Tests","2026-08-21","passed","2026-08-21","Create Users","Users","",""
"","207","Check an existing user update, with all body fields","API Tests","2026-08-21","passed","2026-08-21","Update Users","Users","",""
"","239","Check invalid retrieving user profile: ","API Tests","2026-08-21","passed","2026-08-21","Retrieving User Profile","Auth","",""
"","345","Check get products with offset query param","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","133","Check get a non-existing category by id","API Tests","2026-08-21","passed","2026-08-21","Get Categories","Categories","",""
"","140","Check get a non-existing product by ID","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","139","Check a non-existing category deletion","API Tests","2026-08-21","passed","2026-08-21","Delete Categories","Categories","",""
"","38","Check get single category by slug","API Tests","2026-08-21","passed","2026-08-21","Get Categories","Categories","",""
"","1119","Check get products related by: slug","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","38","Check get product by ID","API Tests","2026-08-21","passed","2026-08-21","Get Products","Products","",""
"","39","Check get single category by id","API Tests","2026-08-21","passed","2026-08-21","Get Categories","Categories","",""
"","158","Check invalid retrieving user profile: ","API Tests","2026-08-21","passed","2026-08-21","Retrieving User Profile","Auth","",""
"","38","Check login as user","API Tests","2026-08-21","passed","2026-08-21","User Login","Auth","",""
"","99","Check a non-existing user deletion","API Tests","2026-08-21","passed","2026-08-21","Delete Users","Users","",""
"","76","Check an existing user update, without name","API Tests","2026-08-21","passed","2026-08-21","Update Users","Users","",""
"","207","Check a non-existing user update","API Tests","2026-08-21","passed","2026-08-21","Update Categories","Categories","",""
"","77","Check an existing product deletion","API Tests","2026-08-21","passed","2026-08-21","Delete Products","Products","",""
"","71","Check an existing user deletion","API Tests","2026-08-21","passed","2026-08-21","Delete Users","Users","",""
"","41","Check get user information","API Tests","2026-08-21","passed","2026-08-21","Get Users","Users","",""
"","136","Check invalid user login: email field is null","API Tests","2026-08-21","passed","2026-08-21","User Login","Auth","",""
