"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","425","Check an existing category update, without image field","API Tests","2026-09-24","passed","2026-09-24","Update Categories","Categories","",""
"","37","Check get product by slug","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","32","Check get product by ID","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","103","Check a non-existing user deletion","API Tests","2026-09-24","passed","2026-09-24","Delete Users","Users","",""
"","167","Check an existing user update, with all body fields","API Tests","2026-09-24","passed","2026-09-24","Update Users","Users","",""
"","30","Check get all products by category when category have 0 products","API Tests","2026-09-24","passed","2026-09-24","Get Categories","Categories","",""
"","62","Check retrieving user profile","API Tests","2026-09-24","passed","2026-09-24","Retrieving User Profile","Auth","",""
"","143","Check invalid user login: password field is null","API Tests","2026-09-24","passed","2026-09-24","User Login","Auth","",""
"","234","Check a non-existing user update","API Tests","2026-09-24","passed","2026-09-24","Update Categories","Categories","",""
"","64","Check an existing user update, without name","API Tests","2026-09-24","passed","2026-09-24","Update Users","Users","",""
"","326","Check an existing user update, without email field","API Tests","2026-09-24","passed","2026-09-24","Update Users","Users","",""
"","254","Check a new category creation category with whitespaces","API Tests","2026-09-24","passed","2026-09-24","Create Categories","Categories","",""
"","268","Create a new product creation","API Tests","2026-09-24","passed","2026-09-24","Create Products","Products","",""
"","112","Check get products with limit and offset query param","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","110","Check get a non-existing category by id","API Tests","2026-09-24","passed","2026-09-24","Get Categories","Categories","",""
"","254","Check get products with offset query param","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","77","Check an existing product deletion","API Tests","2026-09-24","passed","2026-09-24","Delete Products","Products","",""
"","110","Check a non-existing product deletion","API Tests","2026-09-24","passed","2026-09-24","Delete Products","Products","",""
"","148","Check get a non-existing user ","API Tests","2026-09-24","passed","2026-09-24","Get Users","Users","",""
"","119","Check invalid user login: email field is null","API Tests","2026-09-24","passed","2026-09-24","User Login","Auth","",""
"","139","Check a non-existing category deletion","API Tests","2026-09-24","passed","2026-09-24","Delete Categories","Categories","",""
"","76","Check get list of all categories","API Tests","2026-09-24","passed","2026-09-24","Get Categories","Categories","",""
"","100","Check get a non-existing product by ID","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","261","Check a new user creation","API Tests","2026-09-24","passed","2026-09-24","Create Users","Users","",""
"","193","Check invalid retrieving user profile: ","API Tests","2026-09-24","passed","2026-09-24","Retrieving User Profile","Auth","",""
"","97","Check refresh access token","API Tests","2026-09-24","passed","2026-09-24","Refreshing Access Token","Auth","",""
"","32","Check get single category by slug","API Tests","2026-09-24","passed","2026-09-24","Get Categories","Categories","",""
"","1509","Check get all products by category","API Tests","2026-09-24","passed","2026-09-24","Get Categories","Categories","",""
"","125","Check get list of all users","API Tests","2026-09-24","passed","2026-09-24","Get Users","Users","",""
"","100","Check get products with limit query param","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","42","Check an existing category update, without name field","API Tests","2026-09-24","passed","2026-09-24","Update Categories","Categories","",""
"","177","Check get all products","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","196","Check an existing product update","API Tests","2026-09-24","skipped","2026-09-24","Update Products","Products","",""
"","130","Check invalid retrieving user profile: ","API Tests","2026-09-24","passed","2026-09-24","Retrieving User Profile","Auth","",""
"","1023","Check a new category creation category without whitespaces","API Tests","2026-09-24","passed","2026-09-24","Create Categories","Categories","",""
"","127","Check invalid user login: non email as email field value","API Tests","2026-09-24","passed","2026-09-24","User Login","Auth","",""
"","192","Check an existing category update, with all body fields","API Tests","2026-09-24","passed","2026-09-24","Update Categories","Categories","",""
"","35","Check get user information","API Tests","2026-09-24","passed","2026-09-24","Get Users","Users","",""
"","63","Check an existing category deletion","API Tests","2026-09-24","passed","2026-09-24","Delete Categories","Categories","",""
"","32","Check login as user","API Tests","2026-09-24","passed","2026-09-24","User Login","Auth","",""
"","1237","Check get products related by: slug","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","28","Check get single category by id","API Tests","2026-09-24","passed","2026-09-24","Get Categories","Categories","",""
"","63","Check an existing user deletion","API Tests","2026-09-24","passed","2026-09-24","Delete Users","Users","",""
"","1152","Check get products related by: id","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","178","Check invalid user login: non-existent email value","API Tests","2026-09-24","passed","2026-09-24","User Login","Auth","",""
"","338","Check a non-existing user update","API Tests","2026-09-24","passed","2026-09-24","Update Users","Users","",""
"","134","Check get a non-existing product by slug","API Tests","2026-09-24","passed","2026-09-24","Get Products","Products","",""
"","108","Check get a non-existing category by slug","API Tests","2026-09-24","passed","2026-09-24","Get Categories","Categories","",""
