"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31","Check get all products by category when category have 0 products","API Tests","2026-09-23","passed","2026-09-23","Get Categories","Categories","",""
"","507","Check a new category creation category with whitespaces","API Tests","2026-09-23","passed","2026-09-23","Create Categories","Categories","",""
"","113","Check invalid user login: password field is null","API Tests","2026-09-23","passed","2026-09-23","User Login","Auth","",""
"","77","Check an existing user deletion","API Tests","2026-09-23","passed","2026-09-23","Delete Users","Users","",""
"","127","Check get a non-existing product by slug","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","44","Check get product by ID","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","286","Check a non-existing user update","API Tests","2026-09-23","passed","2026-09-23","Update Users","Users","",""
"","210","Check get products with offset query param","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","189","Check an existing user update, without email field","API Tests","2026-09-23","passed","2026-09-23","Update Users","Users","",""
"","335","Check a new category creation category without whitespaces","API Tests","2026-09-23","passed","2026-09-23","Create Categories","Categories","",""
"","347","Check an existing product update","API Tests","2026-09-23","skipped","2026-09-23","Update Products","Products","",""
"","62","Check an existing category deletion","API Tests","2026-09-23","passed","2026-09-23","Delete Categories","Categories","",""
"","330","Check a new user creation","API Tests","2026-09-23","passed","2026-09-23","Create Users","Users","",""
"","42","Check get list of all categories","API Tests","2026-09-23","passed","2026-09-23","Get Categories","Categories","",""
"","32","Check get product by slug","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","99","Check refresh access token","API Tests","2026-09-23","passed","2026-09-23","Refreshing Access Token","Auth","",""
"","130","Check get a non-existing user ","API Tests","2026-09-23","passed","2026-09-23","Get Users","Users","",""
"","101","Check invalid user login: email field is null","API Tests","2026-09-23","passed","2026-09-23","User Login","Auth","",""
"","70","Check an existing user update, without name","API Tests","2026-09-23","passed","2026-09-23","Update Users","Users","",""
"","98","Check get products with limit query param","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","236","Check an existing category update, with all body fields","API Tests","2026-09-23","passed","2026-09-23","Update Categories","Categories","",""
"","297","Check a non-existing user update","API Tests","2026-09-23","passed","2026-09-23","Update Categories","Categories","",""
"","67","Check retrieving user profile","API Tests","2026-09-23","passed","2026-09-23","Retrieving User Profile","Auth","",""
"","117","Check get a non-existing product by ID","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","178","Check invalid user login: non-existent email value","API Tests","2026-09-23","passed","2026-09-23","User Login","Auth","",""
"","43","Check get single category by id","API Tests","2026-09-23","passed","2026-09-23","Get Categories","Categories","",""
"","122","Check invalid retrieving user profile: ","API Tests","2026-09-23","passed","2026-09-23","Retrieving User Profile","Auth","",""
"","29","Check get user information","API Tests","2026-09-23","passed","2026-09-23","Get Users","Users","",""
"","1129","Check get products related by: slug","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","132","Check get list of all users","API Tests","2026-09-23","passed","2026-09-23","Get Users","Users","",""
"","1254","Check get all products by category","API Tests","2026-09-23","passed","2026-09-23","Get Categories","Categories","",""
"","181","Check an existing user update, with all body fields","API Tests","2026-09-23","passed","2026-09-23","Update Users","Users","",""
"","118","Check a non-existing user deletion","API Tests","2026-09-23","passed","2026-09-23","Delete Users","Users","",""
"","120","Check get a non-existing category by slug","API Tests","2026-09-23","passed","2026-09-23","Get Categories","Categories","",""
"","88","Check a non-existing category deletion","API Tests","2026-09-23","passed","2026-09-23","Delete Categories","Categories","",""
"","148","Check a non-existing product deletion","API Tests","2026-09-23","passed","2026-09-23","Delete Products","Products","",""
"","36","Check login as user","API Tests","2026-09-23","passed","2026-09-23","User Login","Auth","",""
"","110","Check get a non-existing category by id","API Tests","2026-09-23","passed","2026-09-23","Get Categories","Categories","",""
"","148","Check invalid user login: non email as email field value","API Tests","2026-09-23","passed","2026-09-23","User Login","Auth","",""
"","133","Check get all products","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","161","Check invalid retrieving user profile: ","API Tests","2026-09-23","passed","2026-09-23","Retrieving User Profile","Auth","",""
"","67","Check an existing product deletion","API Tests","2026-09-23","passed","2026-09-23","Delete Products","Products","",""
"","602","Create a new product creation","API Tests","2026-09-23","passed","2026-09-23","Create Products","Products","",""
"","41","Check an existing category update, without name field","API Tests","2026-09-23","passed","2026-09-23","Update Categories","Categories","",""
"","1270","Check get products related by: id","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
"","44","Check get single category by slug","API Tests","2026-09-23","passed","2026-09-23","Get Categories","Categories","",""
"","570","Check an existing category update, without image field","API Tests","2026-09-23","passed","2026-09-23","Update Categories","Categories","",""
"","101","Check get products with limit and offset query param","API Tests","2026-09-23","passed","2026-09-23","Get Products","Products","",""
