"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41","Check refresh access token","API Tests","2026-09-20","passed","2026-09-20","Refreshing Access Token","Auth","",""
"","176","Check an existing user update, with all body fields","API Tests","2026-09-20","passed","2026-09-20","Update Users","Users","",""
"","22","Check get all products","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","10","Check get single category by id","API Tests","2026-09-20","passed","2026-09-20","Get Categories","Categories","",""
"","38","Check a non-existing category deletion","API Tests","2026-09-20","passed","2026-09-20","Delete Categories","Categories","",""
"","10","Check get user information","API Tests","2026-09-20","passed","2026-09-20","Get Users","Users","",""
"","223","Check an existing product update","API Tests","2026-09-20","skipped","2026-09-20","Update Products","Products","",""
"","12","Check get list of all categories","API Tests","2026-09-20","passed","2026-09-20","Get Categories","Categories","",""
"","33","Check get products with limit query param","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","11","Check login as user","API Tests","2026-09-20","passed","2026-09-20","User Login","Auth","",""
"","23","Check an existing product deletion","API Tests","2026-09-20","passed","2026-09-20","Delete Products","Products","",""
"","20","Check an existing user deletion","API Tests","2026-09-20","passed","2026-09-20","Delete Users","Users","",""
"","186","Check a non-existing user update","API Tests","2026-09-20","passed","2026-09-20","Update Categories","Categories","",""
"","224","Check a non-existing user update","API Tests","2026-09-20","passed","2026-09-20","Update Users","Users","",""
"","215","Check an existing category update, without image field","API Tests","2026-09-20","passed","2026-09-20","Update Categories","Categories","",""
"","183","Create a new product creation","API Tests","2026-09-20","passed","2026-09-20","Create Products","Products","",""
"","820","Check an existing category update, with all body fields","API Tests","2026-09-20","passed","2026-09-20","Update Categories","Categories","",""
"","855","Check get products related by: id","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","36","Check a non-existing product deletion","API Tests","2026-09-20","passed","2026-09-20","Delete Products","Products","",""
"","182","Check a new user creation","API Tests","2026-09-20","passed","2026-09-20","Create Users","Users","",""
"","73","Check invalid user login: non-existent email value","API Tests","2026-09-20","passed","2026-09-20","User Login","Auth","",""
"","554","Check a new category creation category without whitespaces","API Tests","2026-09-20","passed","2026-09-20","Create Categories","Categories","",""
"","12","Check an existing category update, without name field","API Tests","2026-09-20","passed","2026-09-20","Update Categories","Categories","",""
"","168","Check an existing user update, without email field","API Tests","2026-09-20","passed","2026-09-20","Update Users","Users","",""
"","10","Check get product by ID","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","10","Check get single category by slug","API Tests","2026-09-20","passed","2026-09-20","Get Categories","Categories","",""
"","32","Check a non-existing user deletion","API Tests","2026-09-20","passed","2026-09-20","Delete Users","Users","",""
"","30","Check get a non-existing category by id","API Tests","2026-09-20","passed","2026-09-20","Get Categories","Categories","",""
"","39","Check get a non-existing category by slug","API Tests","2026-09-20","passed","2026-09-20","Get Categories","Categories","",""
"","43","Check get products with offset query param","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","1349","Check get all products by category","API Tests","2026-09-20","passed","2026-09-20","Get Categories","Categories","",""
"","1045","Check get products related by: slug","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","40","Check invalid user login: email field is null","API Tests","2026-09-20","passed","2026-09-20","User Login","Auth","",""
"","1294","Check a new category creation category with whitespaces","API Tests","2026-09-20","passed","2026-09-20","Create Categories","Categories","",""
"","28","Check an existing user update, without name","API Tests","2026-09-20","passed","2026-09-20","Update Users","Users","",""
"","32","Check get a non-existing product by slug","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","35","Check get products with limit and offset query param","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","10","Check get all products by category when category have 0 products","API Tests","2026-09-20","passed","2026-09-20","Get Categories","Categories","",""
"","38","Check invalid user login: non email as email field value","API Tests","2026-09-20","passed","2026-09-20","User Login","Auth","",""
"","22","Check retrieving user profile","API Tests","2026-09-20","passed","2026-09-20","Retrieving User Profile","Auth","",""
"","40","Check get list of all users","API Tests","2026-09-20","passed","2026-09-20","Get Users","Users","",""
"","39","Check invalid user login: password field is null","API Tests","2026-09-20","passed","2026-09-20","User Login","Auth","",""
"","10","Check get product by slug","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","34","Check get a non-existing user ","API Tests","2026-09-20","passed","2026-09-20","Get Users","Users","",""
"","71","Check invalid retrieving user profile: ","API Tests","2026-09-20","passed","2026-09-20","Retrieving User Profile","Auth","",""
"","38","Check get a non-existing product by ID","API Tests","2026-09-20","passed","2026-09-20","Get Products","Products","",""
"","36","Check invalid retrieving user profile: ","API Tests","2026-09-20","passed","2026-09-20","Retrieving User Profile","Auth","",""
"","21","Check an existing category deletion","API Tests","2026-09-20","passed","2026-09-20","Delete Categories","Categories","",""
